"","annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at","labels","choiceCom","split","argAmount","argType","argPar1","argPar2","argPerformed","argImageName"
9412,7975,9,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-17T11:11:04.189550Z",43543,"Clover_Maxwell_280_970_194.jpg",5.585,"2024-07-17T11:11:04.189569Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_280_970_194.jpg"
9412,7975,9,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-17T11:11:04.189550Z",43543,"Clover_Maxwell_280_970_194.jpg",5.585,"2024-07-17T11:11:04.189569Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_280_970_194.jpg"
9412,7975,9,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-17T11:11:04.189550Z",43543,"Clover_Maxwell_280_970_194.jpg",5.585,"2024-07-17T11:11:04.189569Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_280_970_194.jpg"
9412,7975,9,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-17T11:11:04.189550Z",43543,"Clover_Maxwell_280_970_194.jpg",5.585,"2024-07-17T11:11:04.189569Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_280_970_194.jpg"
9421,8759,9,"Dung","2024-07-17T12:37:11.671814Z",52206,"Cow Dung_Livia_373_1164_388.jpg",3.998,"2024-07-17T12:37:11.671843Z","['Dung']","Dung","Train",NA,"Blu","7",270,FALSE,"Cow Dung_Livia_373_1164_388_Blu_7_270.jpg"
9421,8759,9,"Dung","2024-07-17T12:37:11.671814Z",52206,"Cow Dung_Livia_373_1164_388.jpg",3.998,"2024-07-17T12:37:11.671843Z","['Dung']","Dung","Train",NA,"Rot","270",NA,FALSE,"Cow Dung_Livia_373_1164_388_Rot_270_NA.jpg"
9421,8759,9,"Dung","2024-07-17T12:37:11.671814Z",52206,"Cow Dung_Livia_373_1164_388.jpg",3.998,"2024-07-17T12:37:11.671843Z","['Dung']","Dung","Train",NA,"Flip","h",NA,FALSE,"Cow Dung_Livia_373_1164_388_Flip_h_NA.jpg"
9421,8759,9,"Dung","2024-07-17T12:37:11.671814Z",52206,"Cow Dung_Livia_373_1164_388.jpg",3.998,"2024-07-17T12:37:11.671843Z","['Dung']","Dung","Train",NA,"Noise","0.6",NA,FALSE,"Cow Dung_Livia_373_1164_388_Noise_0.6_NA.jpg"
9421,8759,9,"Dung","2024-07-17T12:37:11.671814Z",52206,"Cow Dung_Livia_373_1164_388.jpg",3.998,"2024-07-17T12:37:11.671843Z","['Dung']","Dung","Train",NA,"Bri","-75",NA,FALSE,"Cow Dung_Livia_373_1164_388_Bri_-75_NA.jpg"
9421,8759,9,"Dung","2024-07-17T12:37:11.671814Z",52206,"Cow Dung_Livia_373_1164_388.jpg",3.998,"2024-07-17T12:37:11.671843Z","['Dung']","Dung","Train",NA,"Blu","5",180,FALSE,"Cow Dung_Livia_373_1164_388_Blu_5_180.jpg"
9421,8759,9,"Dung","2024-07-17T12:37:11.671814Z",52206,"Cow Dung_Livia_373_1164_388.jpg",3.998,"2024-07-17T12:37:11.671843Z","['Dung']","Dung","Train",NA,"Rot","90",NA,FALSE,"Cow Dung_Livia_373_1164_388_Rot_90_NA.jpg"
9421,8759,9,"Dung","2024-07-17T12:37:11.671814Z",52206,"Cow Dung_Livia_373_1164_388.jpg",3.998,"2024-07-17T12:37:11.671843Z","['Dung']","Dung","Train",NA,"Flip","v",NA,FALSE,"Cow Dung_Livia_373_1164_388_Flip_v_NA.jpg"
9421,8759,9,"Dung","2024-07-17T12:37:11.671814Z",52206,"Cow Dung_Livia_373_1164_388.jpg",3.998,"2024-07-17T12:37:11.671843Z","['Dung']","Dung","Train",NA,"Noise","0.8",NA,FALSE,"Cow Dung_Livia_373_1164_388_Noise_0.8_NA.jpg"
9421,8759,9,"Dung","2024-07-17T12:37:11.671814Z",52206,"Cow Dung_Livia_373_1164_388.jpg",3.998,"2024-07-17T12:37:11.671843Z","['Dung']","Dung","Train",NA,"Bri","75",NA,FALSE,"Cow Dung_Livia_373_1164_388_Bri_75_NA.jpg"
9421,8759,9,"Dung","2024-07-17T12:37:11.671814Z",52206,"Cow Dung_Livia_373_1164_388.jpg",3.998,"2024-07-17T12:37:11.671843Z","['Dung']","Dung","Train",NA,"Blu","3",90,FALSE,"Cow Dung_Livia_373_1164_388_Blu_3_90.jpg"
9421,8759,9,"Dung","2024-07-17T12:37:11.671814Z",52206,"Cow Dung_Livia_373_1164_388.jpg",3.998,"2024-07-17T12:37:11.671843Z","['Dung']","Dung","Train",NA,"Rot","180",NA,FALSE,"Cow Dung_Livia_373_1164_388_Rot_180_NA.jpg"
9421,8759,9,"Dung","2024-07-17T12:37:11.671814Z",52206,"Cow Dung_Livia_373_1164_388.jpg",3.998,"2024-07-17T12:37:11.671843Z","['Dung']","Dung","Train",NA,"Noise","0.7",NA,FALSE,"Cow Dung_Livia_373_1164_388_Noise_0.7_NA.jpg"
9421,8759,9,"Dung","2024-07-17T12:37:11.671814Z",52206,"Cow Dung_Livia_373_1164_388.jpg",3.998,"2024-07-17T12:37:11.671843Z","['Dung']","Dung","Train",NA,"Bri","50",NA,FALSE,"Cow Dung_Livia_373_1164_388_Bri_50_NA.jpg"
9421,8759,9,"Dung","2024-07-17T12:37:11.671814Z",52206,"Cow Dung_Livia_373_1164_388.jpg",3.998,"2024-07-17T12:37:11.671843Z","['Dung']","Dung","Train",NA,"Bri","100",NA,FALSE,"Cow Dung_Livia_373_1164_388_Bri_100_NA.jpg"
9421,8759,9,"Dung","2024-07-17T12:37:11.671814Z",52206,"Cow Dung_Livia_373_1164_388.jpg",3.998,"2024-07-17T12:37:11.671843Z","['Dung']","Dung","Train",NA,"Bri","-100",NA,FALSE,"Cow Dung_Livia_373_1164_388_Bri_-100_NA.jpg"
9421,8759,9,"Dung","2024-07-17T12:37:11.671814Z",52206,"Cow Dung_Livia_373_1164_388.jpg",3.998,"2024-07-17T12:37:11.671843Z","['Dung']","Dung","Train",NA,"Bri","-50",NA,FALSE,"Cow Dung_Livia_373_1164_388_Bri_-50_NA.jpg"
9426,11850,12,"Dung","2024-07-17T15:18:19.285900Z",92276,"Sheep Dung_Livia_823_1358_388.jpg",3.352,"2024-07-17T15:18:19.285918Z","['Dung']","Dung","Train",NA,"Blu","3",180,FALSE,"Sheep Dung_Livia_823_1358_388_Blu_3_180.jpg"
9426,11850,12,"Dung","2024-07-17T15:18:19.285900Z",92276,"Sheep Dung_Livia_823_1358_388.jpg",3.352,"2024-07-17T15:18:19.285918Z","['Dung']","Dung","Train",NA,"Rot","180",NA,FALSE,"Sheep Dung_Livia_823_1358_388_Rot_180_NA.jpg"
9426,11850,12,"Dung","2024-07-17T15:18:19.285900Z",92276,"Sheep Dung_Livia_823_1358_388.jpg",3.352,"2024-07-17T15:18:19.285918Z","['Dung']","Dung","Train",NA,"Flip","v",NA,FALSE,"Sheep Dung_Livia_823_1358_388_Flip_v_NA.jpg"
9426,11850,12,"Dung","2024-07-17T15:18:19.285900Z",92276,"Sheep Dung_Livia_823_1358_388.jpg",3.352,"2024-07-17T15:18:19.285918Z","['Dung']","Dung","Train",NA,"Noise","0.8",NA,FALSE,"Sheep Dung_Livia_823_1358_388_Noise_0.8_NA.jpg"
9426,11850,12,"Dung","2024-07-17T15:18:19.285900Z",92276,"Sheep Dung_Livia_823_1358_388.jpg",3.352,"2024-07-17T15:18:19.285918Z","['Dung']","Dung","Train",NA,"Bri","-75",NA,FALSE,"Sheep Dung_Livia_823_1358_388_Bri_-75_NA.jpg"
9426,11850,12,"Dung","2024-07-17T15:18:19.285900Z",92276,"Sheep Dung_Livia_823_1358_388.jpg",3.352,"2024-07-17T15:18:19.285918Z","['Dung']","Dung","Train",NA,"Blu","5",270,FALSE,"Sheep Dung_Livia_823_1358_388_Blu_5_270.jpg"
9426,11850,12,"Dung","2024-07-17T15:18:19.285900Z",92276,"Sheep Dung_Livia_823_1358_388.jpg",3.352,"2024-07-17T15:18:19.285918Z","['Dung']","Dung","Train",NA,"Rot","90",NA,FALSE,"Sheep Dung_Livia_823_1358_388_Rot_90_NA.jpg"
9426,11850,12,"Dung","2024-07-17T15:18:19.285900Z",92276,"Sheep Dung_Livia_823_1358_388.jpg",3.352,"2024-07-17T15:18:19.285918Z","['Dung']","Dung","Train",NA,"Flip","h",NA,FALSE,"Sheep Dung_Livia_823_1358_388_Flip_h_NA.jpg"
9426,11850,12,"Dung","2024-07-17T15:18:19.285900Z",92276,"Sheep Dung_Livia_823_1358_388.jpg",3.352,"2024-07-17T15:18:19.285918Z","['Dung']","Dung","Train",NA,"Noise","0.6",NA,FALSE,"Sheep Dung_Livia_823_1358_388_Noise_0.6_NA.jpg"
9426,11850,12,"Dung","2024-07-17T15:18:19.285900Z",92276,"Sheep Dung_Livia_823_1358_388.jpg",3.352,"2024-07-17T15:18:19.285918Z","['Dung']","Dung","Train",NA,"Bri","75",NA,FALSE,"Sheep Dung_Livia_823_1358_388_Bri_75_NA.jpg"
9426,11850,12,"Dung","2024-07-17T15:18:19.285900Z",92276,"Sheep Dung_Livia_823_1358_388.jpg",3.352,"2024-07-17T15:18:19.285918Z","['Dung']","Dung","Train",NA,"Blu","7",90,FALSE,"Sheep Dung_Livia_823_1358_388_Blu_7_90.jpg"
9426,11850,12,"Dung","2024-07-17T15:18:19.285900Z",92276,"Sheep Dung_Livia_823_1358_388.jpg",3.352,"2024-07-17T15:18:19.285918Z","['Dung']","Dung","Train",NA,"Rot","270",NA,FALSE,"Sheep Dung_Livia_823_1358_388_Rot_270_NA.jpg"
9426,11850,12,"Dung","2024-07-17T15:18:19.285900Z",92276,"Sheep Dung_Livia_823_1358_388.jpg",3.352,"2024-07-17T15:18:19.285918Z","['Dung']","Dung","Train",NA,"Noise","0.7",NA,FALSE,"Sheep Dung_Livia_823_1358_388_Noise_0.7_NA.jpg"
9426,11850,12,"Dung","2024-07-17T15:18:19.285900Z",92276,"Sheep Dung_Livia_823_1358_388.jpg",3.352,"2024-07-17T15:18:19.285918Z","['Dung']","Dung","Train",NA,"Bri","-50",NA,FALSE,"Sheep Dung_Livia_823_1358_388_Bri_-50_NA.jpg"
9426,11850,12,"Dung","2024-07-17T15:18:19.285900Z",92276,"Sheep Dung_Livia_823_1358_388.jpg",3.352,"2024-07-17T15:18:19.285918Z","['Dung']","Dung","Train",NA,"Bri","-100",NA,FALSE,"Sheep Dung_Livia_823_1358_388_Bri_-100_NA.jpg"
9426,11850,12,"Dung","2024-07-17T15:18:19.285900Z",92276,"Sheep Dung_Livia_823_1358_388.jpg",3.352,"2024-07-17T15:18:19.285918Z","['Dung']","Dung","Train",NA,"Bri","100",NA,FALSE,"Sheep Dung_Livia_823_1358_388_Bri_100_NA.jpg"
9426,11850,12,"Dung","2024-07-17T15:18:19.285900Z",92276,"Sheep Dung_Livia_823_1358_388.jpg",3.352,"2024-07-17T15:18:19.285918Z","['Dung']","Dung","Train",NA,"Bri","50",NA,FALSE,"Sheep Dung_Livia_823_1358_388_Bri_50_NA.jpg"
9606,25050,10,"{""choices"":[""Clover"",""Grass"",""Soil""]}","2024-08-11T19:54:46.157869Z",49529,"Clover_Maxwell_343_1552_582.jpg",4.635,"2024-08-11T19:54:46.157889Z","['Clover', 'Grass', 'Soil']","Clover, Grass, Soil","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_343_1552_582.jpg"
9606,25050,10,"{""choices"":[""Clover"",""Grass"",""Soil""]}","2024-08-11T19:54:46.157869Z",49529,"Clover_Maxwell_343_1552_582.jpg",4.635,"2024-08-11T19:54:46.157889Z","['Clover', 'Grass', 'Soil']","Clover, Grass, Soil","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_343_1552_582.jpg"
9606,25050,10,"{""choices"":[""Clover"",""Grass"",""Soil""]}","2024-08-11T19:54:46.157869Z",49529,"Clover_Maxwell_343_1552_582.jpg",4.635,"2024-08-11T19:54:46.157889Z","['Clover', 'Grass', 'Soil']","Clover, Grass, Soil","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_343_1552_582.jpg"
9606,25050,10,"{""choices"":[""Clover"",""Grass"",""Soil""]}","2024-08-11T19:54:46.157869Z",49529,"Clover_Maxwell_343_1552_582.jpg",4.635,"2024-08-11T19:54:46.157889Z","['Clover', 'Grass', 'Soil']","Clover, Grass, Soil","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_343_1552_582.jpg"
9606,25050,10,"{""choices"":[""Clover"",""Grass"",""Soil""]}","2024-08-11T19:54:46.157869Z",49529,"Clover_Maxwell_343_1552_582.jpg",4.635,"2024-08-11T19:54:46.157889Z","['Clover', 'Grass', 'Soil']","Clover, Grass, Soil","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_343_1552_582.jpg"
9606,25050,10,"{""choices"":[""Clover"",""Grass"",""Soil""]}","2024-08-11T19:54:46.157869Z",49529,"Clover_Maxwell_343_1552_582.jpg",4.635,"2024-08-11T19:54:46.157889Z","['Clover', 'Grass', 'Soil']","Clover, Grass, Soil","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_343_1552_582.jpg"
9606,25050,10,"{""choices"":[""Clover"",""Grass"",""Soil""]}","2024-08-11T19:54:46.157869Z",49529,"Clover_Maxwell_343_1552_582.jpg",4.635,"2024-08-11T19:54:46.157889Z","['Clover', 'Grass', 'Soil']","Clover, Grass, Soil","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_343_1552_582.jpg"
9606,25050,10,"{""choices"":[""Clover"",""Grass"",""Soil""]}","2024-08-11T19:54:46.157869Z",49529,"Clover_Maxwell_343_1552_582.jpg",4.635,"2024-08-11T19:54:46.157889Z","['Clover', 'Grass', 'Soil']","Clover, Grass, Soil","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_343_1552_582.jpg"
9606,25050,10,"{""choices"":[""Clover"",""Grass"",""Soil""]}","2024-08-11T19:54:46.157869Z",49529,"Clover_Maxwell_343_1552_582.jpg",4.635,"2024-08-11T19:54:46.157889Z","['Clover', 'Grass', 'Soil']","Clover, Grass, Soil","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_343_1552_582.jpg"
9606,25050,10,"{""choices"":[""Clover"",""Grass"",""Soil""]}","2024-08-11T19:54:46.157869Z",49529,"Clover_Maxwell_343_1552_582.jpg",4.635,"2024-08-11T19:54:46.157889Z","['Clover', 'Grass', 'Soil']","Clover, Grass, Soil","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_343_1552_582.jpg"
9606,25050,10,"{""choices"":[""Clover"",""Grass"",""Soil""]}","2024-08-11T19:54:46.157869Z",49529,"Clover_Maxwell_343_1552_582.jpg",4.635,"2024-08-11T19:54:46.157889Z","['Clover', 'Grass', 'Soil']","Clover, Grass, Soil","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_343_1552_582.jpg"
9606,25050,10,"{""choices"":[""Clover"",""Grass"",""Soil""]}","2024-08-11T19:54:46.157869Z",49529,"Clover_Maxwell_343_1552_582.jpg",4.635,"2024-08-11T19:54:46.157889Z","['Clover', 'Grass', 'Soil']","Clover, Grass, Soil","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_343_1552_582.jpg"
9606,25050,10,"{""choices"":[""Clover"",""Grass"",""Soil""]}","2024-08-11T19:54:46.157869Z",49529,"Clover_Maxwell_343_1552_582.jpg",4.635,"2024-08-11T19:54:46.157889Z","['Clover', 'Grass', 'Soil']","Clover, Grass, Soil","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_343_1552_582.jpg"
9606,25050,10,"{""choices"":[""Clover"",""Grass"",""Soil""]}","2024-08-11T19:54:46.157869Z",49529,"Clover_Maxwell_343_1552_582.jpg",4.635,"2024-08-11T19:54:46.157889Z","['Clover', 'Grass', 'Soil']","Clover, Grass, Soil","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_343_1552_582.jpg"
9606,25050,10,"{""choices"":[""Clover"",""Grass"",""Soil""]}","2024-08-11T19:54:46.157869Z",49529,"Clover_Maxwell_343_1552_582.jpg",4.635,"2024-08-11T19:54:46.157889Z","['Clover', 'Grass', 'Soil']","Clover, Grass, Soil","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_343_1552_582.jpg"
9606,25050,10,"{""choices"":[""Clover"",""Grass"",""Soil""]}","2024-08-11T19:54:46.157869Z",49529,"Clover_Maxwell_343_1552_582.jpg",4.635,"2024-08-11T19:54:46.157889Z","['Clover', 'Grass', 'Soil']","Clover, Grass, Soil","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_343_1552_582.jpg"
9606,25050,10,"{""choices"":[""Clover"",""Grass"",""Soil""]}","2024-08-11T19:54:46.157869Z",49529,"Clover_Maxwell_343_1552_582.jpg",4.635,"2024-08-11T19:54:46.157889Z","['Clover', 'Grass', 'Soil']","Clover, Grass, Soil","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_343_1552_582.jpg"
9745,566,3,"{""choices"":[""Dung"",""Soil""]}","2024-07-11T10:24:01.077732Z",99145,"Sheep Wool_Leon_901_1824_582.jpg",3.327,"2024-07-11T10:24:01.077765Z","['Dung', 'Soil']","Dung, Soil","Train",NA,"Blu","3",90,FALSE,"Sheep Wool_Leon_901_1824_582_Blu_3_90.jpg"
9745,566,3,"{""choices"":[""Dung"",""Soil""]}","2024-07-11T10:24:01.077732Z",99145,"Sheep Wool_Leon_901_1824_582.jpg",3.327,"2024-07-11T10:24:01.077765Z","['Dung', 'Soil']","Dung, Soil","Train",NA,"Rot","90",NA,FALSE,"Sheep Wool_Leon_901_1824_582_Rot_90_NA.jpg"
9745,566,3,"{""choices"":[""Dung"",""Soil""]}","2024-07-11T10:24:01.077732Z",99145,"Sheep Wool_Leon_901_1824_582.jpg",3.327,"2024-07-11T10:24:01.077765Z","['Dung', 'Soil']","Dung, Soil","Train",NA,"Flip","h",NA,FALSE,"Sheep Wool_Leon_901_1824_582_Flip_h_NA.jpg"
9745,566,3,"{""choices"":[""Dung"",""Soil""]}","2024-07-11T10:24:01.077732Z",99145,"Sheep Wool_Leon_901_1824_582.jpg",3.327,"2024-07-11T10:24:01.077765Z","['Dung', 'Soil']","Dung, Soil","Train",NA,"Noise","0.7",NA,FALSE,"Sheep Wool_Leon_901_1824_582_Noise_0.7_NA.jpg"
9745,566,3,"{""choices"":[""Dung"",""Soil""]}","2024-07-11T10:24:01.077732Z",99145,"Sheep Wool_Leon_901_1824_582.jpg",3.327,"2024-07-11T10:24:01.077765Z","['Dung', 'Soil']","Dung, Soil","Train",NA,"Bri","-100",NA,FALSE,"Sheep Wool_Leon_901_1824_582_Bri_-100_NA.jpg"
9745,566,3,"{""choices"":[""Dung"",""Soil""]}","2024-07-11T10:24:01.077732Z",99145,"Sheep Wool_Leon_901_1824_582.jpg",3.327,"2024-07-11T10:24:01.077765Z","['Dung', 'Soil']","Dung, Soil","Train",NA,"Blu","5",270,FALSE,"Sheep Wool_Leon_901_1824_582_Blu_5_270.jpg"
9745,566,3,"{""choices"":[""Dung"",""Soil""]}","2024-07-11T10:24:01.077732Z",99145,"Sheep Wool_Leon_901_1824_582.jpg",3.327,"2024-07-11T10:24:01.077765Z","['Dung', 'Soil']","Dung, Soil","Train",NA,"Rot","270",NA,FALSE,"Sheep Wool_Leon_901_1824_582_Rot_270_NA.jpg"
9745,566,3,"{""choices"":[""Dung"",""Soil""]}","2024-07-11T10:24:01.077732Z",99145,"Sheep Wool_Leon_901_1824_582.jpg",3.327,"2024-07-11T10:24:01.077765Z","['Dung', 'Soil']","Dung, Soil","Train",NA,"Flip","v",NA,FALSE,"Sheep Wool_Leon_901_1824_582_Flip_v_NA.jpg"
9745,566,3,"{""choices"":[""Dung"",""Soil""]}","2024-07-11T10:24:01.077732Z",99145,"Sheep Wool_Leon_901_1824_582.jpg",3.327,"2024-07-11T10:24:01.077765Z","['Dung', 'Soil']","Dung, Soil","Train",NA,"Noise","0.6",NA,FALSE,"Sheep Wool_Leon_901_1824_582_Noise_0.6_NA.jpg"
9745,566,3,"{""choices"":[""Dung"",""Soil""]}","2024-07-11T10:24:01.077732Z",99145,"Sheep Wool_Leon_901_1824_582.jpg",3.327,"2024-07-11T10:24:01.077765Z","['Dung', 'Soil']","Dung, Soil","Train",NA,"Bri","-75",NA,FALSE,"Sheep Wool_Leon_901_1824_582_Bri_-75_NA.jpg"
9745,566,3,"{""choices"":[""Dung"",""Soil""]}","2024-07-11T10:24:01.077732Z",99145,"Sheep Wool_Leon_901_1824_582.jpg",3.327,"2024-07-11T10:24:01.077765Z","['Dung', 'Soil']","Dung, Soil","Train",NA,"Blu","7",0,FALSE,"Sheep Wool_Leon_901_1824_582_Blu_7_0.jpg"
9745,566,3,"{""choices"":[""Dung"",""Soil""]}","2024-07-11T10:24:01.077732Z",99145,"Sheep Wool_Leon_901_1824_582.jpg",3.327,"2024-07-11T10:24:01.077765Z","['Dung', 'Soil']","Dung, Soil","Train",NA,"Rot","180",NA,FALSE,"Sheep Wool_Leon_901_1824_582_Rot_180_NA.jpg"
9745,566,3,"{""choices"":[""Dung"",""Soil""]}","2024-07-11T10:24:01.077732Z",99145,"Sheep Wool_Leon_901_1824_582.jpg",3.327,"2024-07-11T10:24:01.077765Z","['Dung', 'Soil']","Dung, Soil","Train",NA,"Noise","0.8",NA,FALSE,"Sheep Wool_Leon_901_1824_582_Noise_0.8_NA.jpg"
9745,566,3,"{""choices"":[""Dung"",""Soil""]}","2024-07-11T10:24:01.077732Z",99145,"Sheep Wool_Leon_901_1824_582.jpg",3.327,"2024-07-11T10:24:01.077765Z","['Dung', 'Soil']","Dung, Soil","Train",NA,"Bri","75",NA,FALSE,"Sheep Wool_Leon_901_1824_582_Bri_75_NA.jpg"
9745,566,3,"{""choices"":[""Dung"",""Soil""]}","2024-07-11T10:24:01.077732Z",99145,"Sheep Wool_Leon_901_1824_582.jpg",3.327,"2024-07-11T10:24:01.077765Z","['Dung', 'Soil']","Dung, Soil","Train",NA,"Bri","-50",NA,FALSE,"Sheep Wool_Leon_901_1824_582_Bri_-50_NA.jpg"
9745,566,3,"{""choices"":[""Dung"",""Soil""]}","2024-07-11T10:24:01.077732Z",99145,"Sheep Wool_Leon_901_1824_582.jpg",3.327,"2024-07-11T10:24:01.077765Z","['Dung', 'Soil']","Dung, Soil","Train",NA,"Bri","100",NA,FALSE,"Sheep Wool_Leon_901_1824_582_Bri_100_NA.jpg"
9745,566,3,"{""choices"":[""Dung"",""Soil""]}","2024-07-11T10:24:01.077732Z",99145,"Sheep Wool_Leon_901_1824_582.jpg",3.327,"2024-07-11T10:24:01.077765Z","['Dung', 'Soil']","Dung, Soil","Train",NA,"Bri","50",NA,FALSE,"Sheep Wool_Leon_901_1824_582_Bri_50_NA.jpg"
9751,2408,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:17:05.515469Z",39048,"Clover_Maxwell_234_1164_388.jpg",9.735,"2024-07-15T14:17:05.515487Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Blu","3",90,FALSE,"Clover_Maxwell_234_1164_388_Blu_3_90.jpg"
9751,2408,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:17:05.515469Z",39048,"Clover_Maxwell_234_1164_388.jpg",9.735,"2024-07-15T14:17:05.515487Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Rot","180",NA,FALSE,"Clover_Maxwell_234_1164_388_Rot_180_NA.jpg"
9751,2408,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:17:05.515469Z",39048,"Clover_Maxwell_234_1164_388.jpg",9.735,"2024-07-15T14:17:05.515487Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Flip","v",NA,FALSE,"Clover_Maxwell_234_1164_388_Flip_v_NA.jpg"
9751,2408,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:17:05.515469Z",39048,"Clover_Maxwell_234_1164_388.jpg",9.735,"2024-07-15T14:17:05.515487Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Noise","0.8",NA,FALSE,"Clover_Maxwell_234_1164_388_Noise_0.8_NA.jpg"
9751,2408,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:17:05.515469Z",39048,"Clover_Maxwell_234_1164_388.jpg",9.735,"2024-07-15T14:17:05.515487Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Bri","50",NA,FALSE,"Clover_Maxwell_234_1164_388_Bri_50_NA.jpg"
9751,2408,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:17:05.515469Z",39048,"Clover_Maxwell_234_1164_388.jpg",9.735,"2024-07-15T14:17:05.515487Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Blu","5",0,FALSE,"Clover_Maxwell_234_1164_388_Blu_5_0.jpg"
9751,2408,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:17:05.515469Z",39048,"Clover_Maxwell_234_1164_388.jpg",9.735,"2024-07-15T14:17:05.515487Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Rot","90",NA,FALSE,"Clover_Maxwell_234_1164_388_Rot_90_NA.jpg"
9751,2408,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:17:05.515469Z",39048,"Clover_Maxwell_234_1164_388.jpg",9.735,"2024-07-15T14:17:05.515487Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Flip","h",NA,FALSE,"Clover_Maxwell_234_1164_388_Flip_h_NA.jpg"
9751,2408,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:17:05.515469Z",39048,"Clover_Maxwell_234_1164_388.jpg",9.735,"2024-07-15T14:17:05.515487Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Noise","0.6",NA,FALSE,"Clover_Maxwell_234_1164_388_Noise_0.6_NA.jpg"
9751,2408,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:17:05.515469Z",39048,"Clover_Maxwell_234_1164_388.jpg",9.735,"2024-07-15T14:17:05.515487Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Bri","-50",NA,FALSE,"Clover_Maxwell_234_1164_388_Bri_-50_NA.jpg"
9751,2408,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:17:05.515469Z",39048,"Clover_Maxwell_234_1164_388.jpg",9.735,"2024-07-15T14:17:05.515487Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Blu","7",180,FALSE,"Clover_Maxwell_234_1164_388_Blu_7_180.jpg"
9751,2408,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:17:05.515469Z",39048,"Clover_Maxwell_234_1164_388.jpg",9.735,"2024-07-15T14:17:05.515487Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Rot","270",NA,FALSE,"Clover_Maxwell_234_1164_388_Rot_270_NA.jpg"
