"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
2481,"5","{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:33.056897Z",39121,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_234_776_582.jpg",6.047,"2024-07-15T14:57:33.056918Z"
2484,"5","Grass","2024-07-15T14:57:51.255181Z",39124,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_234_970_0.jpg",4.467,"2024-07-15T14:57:51.255199Z"
2504,"5","Grass","2024-07-15T15:00:06.664578Z",39144,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_235_1164_388.jpg",3.685,"2024-07-15T15:00:06.664596Z"
2527,"5","Grass","2024-07-15T15:02:53.678466Z",39167,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_235_1746_194.jpg",6.245,"2024-07-15T15:02:53.678484Z"
2610,"5","Grass","2024-07-15T17:02:04.215945Z",39250,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_236_1358_776.jpg",5.875,"2024-07-15T17:02:04.215964Z"
2616,"5","Grass","2024-07-15T17:02:38.571191Z",39256,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_236_1552_388.jpg",4.107,"2024-07-15T17:02:38.571209Z"
2632,"5","Grass","2024-07-15T17:04:05.378912Z",39272,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_236_1940_388.jpg",1.994,"2024-07-15T17:04:05.378931Z"
2709,"5","Grass","2024-07-15T17:12:54.962976Z",39349,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_237_1552_1164.jpg",3.542,"2024-07-15T17:12:54.962994Z"
2711,"5","{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T17:13:08.520071Z",39351,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_237_1552_194.jpg",11.771,"2024-07-15T17:13:27.723965Z"
2723,"5","Grass","2024-07-15T17:15:15.158599Z",39363,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_237_1746_970.jpg",6.215,"2024-07-15T17:15:15.158619Z"
2757,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-15T17:18:59.514785Z",39397,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_237_582_1164.jpg",6.309,"2024-07-15T17:18:59.514837Z"
2786,"5","Grass","2024-07-15T17:22:19.621092Z",39426,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_238_0_776.jpg",3.589,"2024-07-15T17:22:19.621109Z"
2795,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-15T17:23:25.476058Z",39435,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_238_1164_970.jpg",10.128,"2024-07-15T17:23:25.476077Z"
2800,"5","Grass","2024-07-15T17:23:52.254528Z",39441,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_238_1358_582.jpg",6.515,"2024-07-15T17:23:52.254545Z"
2826,"5","Grass","2024-07-15T17:26:44.393699Z",39468,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_238_1948_0.jpg",2.877,"2024-07-15T17:26:44.393717Z"
2844,"5","Grass","2024-07-15T17:28:24.316139Z",39486,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_238_388_1224.jpg",3.106,"2024-07-15T17:28:24.316158Z"
2858,"5","Grass","2024-07-15T17:29:40.213438Z",39500,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_238_776_0.jpg",2.389,"2024-07-15T17:29:40.213457Z"
2863,"5","Grass","2024-07-15T17:30:00.817363Z",39505,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_238_776_582.jpg",3.527,"2024-07-15T17:30:00.817381Z"
2897,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-15T19:26:51.281331Z",39539,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_239_1358_970.jpg",4.605,"2024-07-15T19:26:51.281369Z"
2922,"5","Grass","2024-07-15T19:29:09.918822Z",39565,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_239_1948_1164.jpg",4.331,"2024-07-15T19:29:09.919226Z"
2936,"5","Grass","2024-07-15T19:30:30.152219Z",39580,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_239_388_0.jpg",4.158,"2024-07-15T19:30:30.152237Z"
2956,"5","Grass","2024-07-15T19:33:01.982479Z",39600,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_239_776_388.jpg",6.145,"2024-07-15T19:33:01.982497Z"
2989,"5","Grass","2024-07-15T19:38:38.993216Z",39633,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_240_1358_582.jpg",5.937,"2024-07-15T19:38:38.993240Z"
3003,"5","Grass","2024-07-15T19:39:47.268696Z",39647,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_240_1746_194.jpg",3.117,"2024-07-15T19:39:47.268715Z"
3008,"5","Grass","2024-07-15T19:40:06.330157Z",39652,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_240_1940_0.jpg",2.077,"2024-07-15T19:40:06.330175Z"
3026,"5","Grass","2024-07-15T19:41:17.292168Z",39670,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_240_194_1224.jpg",1.488,"2024-07-15T19:41:17.292186Z"
3056,"5","Grass","2024-07-15T19:44:04.962303Z",39700,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_240_970_0.jpg",3.349,"2024-07-15T19:44:04.962321Z"
3073,"5","Grass","2024-07-15T19:45:33.636811Z",39717,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_241_1164_1164.jpg",2.614,"2024-07-15T19:45:33.636915Z"
3078,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-15T19:46:00.448688Z",39722,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_241_1164_776.jpg",2.589,"2024-07-15T19:46:00.448705Z"
3089,"5","Grass","2024-07-15T19:47:02.182682Z",39733,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_241_1552_1164.jpg",2.135,"2024-07-15T19:47:02.182701Z"
3091,"5","Grass","2024-07-15T19:47:11.131061Z",39735,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_241_1552_194.jpg",4.058,"2024-07-15T19:47:11.131079Z"
3092,"5","Grass","2024-07-15T19:47:14.918518Z",39736,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_241_1552_388.jpg",2.445,"2024-07-15T19:47:14.918536Z"
3115,"5","Grass","2024-07-15T19:49:19.916088Z",39759,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_241_1948_194.jpg",3.962,"2024-07-15T19:49:19.916106Z"
3143,"5","Grass","2024-07-15T19:52:06.642229Z",39788,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_241_776_0.jpg",4.041,"2024-07-15T19:52:06.642247Z"
3169,"5","Grass","2024-07-15T19:55:48.294849Z",39814,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_242_1164_1224.jpg",2.834,"2024-07-15T19:55:48.294876Z"
3191,"5","Grass","2024-07-15T19:58:36.242869Z",39836,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_242_1746_0.jpg",1.403,"2024-07-15T19:58:36.242888Z"
3200,"5","Grass","2024-07-15T19:59:28.079525Z",39845,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_242_1940_1164.jpg",2.719,"2024-07-15T19:59:28.079544Z"
3227,"5","Grass","2024-07-15T20:01:42.332198Z",39872,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_242_388_388.jpg",1.895,"2024-07-15T20:01:42.332217Z"
3281,"5","Grass","2024-07-15T20:06:55.578257Z",39927,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_243_1552_194.jpg",2.386,"2024-07-15T20:06:55.578275Z"
3282,"5","Grass","2024-07-15T20:07:00.200488Z",39928,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_243_1552_388.jpg",3.08,"2024-07-15T20:07:00.200506Z"
3310,"5","Grass","2024-07-16T09:25:16.535106Z",39955,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_243_1948_970.jpg",15.49,"2024-07-16T09:25:16.535123Z"
3327,"5","Grass","2024-07-16T09:39:35.665920Z",39973,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_243_582_1164.jpg",3.481,"2024-07-16T09:39:35.665938Z"
3337,"5","Grass","2024-07-16T09:40:53.062984Z",39984,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_243_776_388.jpg",8.567,"2024-07-16T09:40:53.063010Z"
3355,"5","Grass","2024-07-16T09:52:58.502183Z",40002,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_244_0_776.jpg",9.74,"2024-07-16T09:52:58.502202Z"
5124,"3","Grass","2024-07-16T16:02:57.810333Z",40016,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_244_1358_388.jpg",5.186,"2024-07-16T16:02:57.810351Z"
5149,"3","Grass","2024-07-16T16:04:53.315290Z",40041,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_244_1940_582.jpg",1.835,"2024-07-16T16:04:53.315309Z"
5160,"3","Grass","2024-07-16T16:05:30.120767Z",40053,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_244_194_1164.jpg",1.584,"2024-07-16T16:05:30.120802Z"
5167,"3","{""choices"":[""Clover"",""Grass""]}","2024-07-16T16:05:59.187578Z",40060,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_244_388_0.jpg",2.186,"2024-07-16T16:05:59.187598Z"
5182,"5","Grass","2024-07-16T16:17:17.162744Z",40072,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_244_582_388.jpg",4.4,"2024-07-16T16:17:17.162763Z"
5181,"3","Grass","2024-07-16T16:17:16.553625Z",40072,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_244_582_388.jpg",1.601,"2024-07-16T16:17:16.553642Z"
5210,"3","{""choices"":[""Clover"",""Grass""]}","2024-07-16T16:19:17.646847Z",40091,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_244_970_970.jpg",1.994,"2024-07-16T16:19:17.646864Z"
5212,"3","Grass","2024-07-16T16:19:23.521925Z",40093,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_245_0_1164.jpg",1.944,"2024-07-16T16:19:23.521942Z"
7659,"10","{""choices"":[""Clover"",""Grass""]}","2024-07-17T11:02:35.002485Z",40140,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_245_1948_0.jpg",4.813,"2024-07-17T11:02:35.002504Z"
7571,"10","Grass","2024-07-17T11:00:21.927557Z",40179,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_245_776_970.jpg",1.842,"2024-07-17T11:00:21.927577Z"
5309,"3","Grass","2024-07-16T16:51:21.361290Z",40191,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_246_0_194.jpg",1.011,"2024-07-16T16:51:21.361308Z"
7569,"10","Grass","2024-07-17T11:00:18.996012Z",40193,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_246_0_582.jpg",2.24,"2024-07-17T11:00:18.996031Z"
5320,"3","Grass","2024-07-16T16:52:00.870540Z",40202,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_246_1164_776.jpg",3.057,"2024-07-16T16:52:00.870558Z"
5332,"3","Grass","2024-07-16T16:52:36.357513Z",40214,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_246_1552_1224.jpg",1.415,"2024-07-16T16:52:36.357531Z"
5347,"3","Grass","2024-07-16T16:53:15.178588Z",40230,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_246_1940_1224.jpg",1.209,"2024-07-16T16:53:15.178606Z"
5349,"3","Grass","2024-07-16T16:53:20.410554Z",40232,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_246_1940_388.jpg",1.351,"2024-07-16T16:53:20.410571Z"
5350,"3","Grass","2024-07-16T16:53:22.630864Z",40233,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_246_1940_582.jpg",1.367,"2024-07-16T16:53:22.630882Z"
5358,"3","Grass","2024-07-16T16:53:40.024166Z",40241,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_246_1948_582.jpg",1.098,"2024-07-16T16:53:40.024186Z"
5366,"3","Grass","2024-07-16T16:54:00.018454Z",40249,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_246_194_582.jpg",1.305,"2024-07-16T16:54:00.018476Z"
5405,"3","Grass","2024-07-16T16:55:51.297928Z",40291,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_247_0_970.jpg",1.238,"2024-07-16T16:55:51.297944Z"
5424,"3","Grass","2024-07-16T16:56:42.890455Z",40311,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_247_1552_194.jpg",1.036,"2024-07-16T16:56:42.890474Z"
5444,"3","Grass","2024-07-16T16:57:35.569927Z",40331,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_247_1940_970.jpg",1.88,"2024-07-16T16:57:35.569946Z"
5476,"3","Grass","2024-07-16T16:58:59.028429Z",40363,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_247_582_970.jpg",1.963,"2024-07-16T16:58:59.028447Z"
5506,"3","Grass","2024-07-16T17:00:17.964291Z",40393,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_248_1164_582.jpg",1.178,"2024-07-16T17:00:17.964309Z"
5507,"3","Grass","2024-07-16T17:00:20.046399Z",40394,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_248_1164_776.jpg",1.163,"2024-07-16T17:00:20.046421Z"
5516,"3","{""choices"":[""Clover"",""Grass""]}","2024-07-16T17:00:46.258851Z",40403,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_248_1358_970.jpg",3.039,"2024-07-16T17:00:46.258869Z"
5529,"3","Grass","2024-07-16T17:01:16.148969Z",40416,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_248_1746_388.jpg",0.916,"2024-07-16T17:01:16.148986Z"
5533,"3","Grass","2024-07-16T17:01:26.874101Z",40420,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_248_1940_0.jpg",1.477,"2024-07-16T17:01:26.874119Z"
5539,"3","Grass","2024-07-16T17:01:40.890605Z",40426,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_248_1940_776.jpg",1.06,"2024-07-16T17:01:40.890624Z"
5544,"3","Grass","2024-07-16T17:01:55.226345Z",40431,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_248_1948_194.jpg",1.89,"2024-07-16T17:01:55.226365Z"
5546,"3","Grass","2024-07-16T17:02:01.110334Z",40433,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_248_1948_582.jpg",2.751,"2024-07-16T17:02:01.110352Z"
5549,"3","Grass","2024-07-16T17:02:07.980375Z",40436,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_248_194_0.jpg",1.311,"2024-07-16T17:02:07.980393Z"
5563,"3","Grass","2024-07-16T17:02:37.983448Z",40449,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_248_388_582.jpg",1.634,"2024-07-16T17:02:37.983468Z"
5569,"5","Grass","2024-07-16T17:02:45.726309Z",40451,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_248_388_970.jpg",2.463,"2024-07-16T17:02:45.726327Z"
5567,"3","Grass","2024-07-16T17:02:41.997062Z",40451,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_248_388_970.jpg",1.314,"2024-07-16T17:02:41.997082Z"
5579,"3","Grass","2024-07-16T17:03:00.097060Z",40460,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_248_776_0.jpg",1.183,"2024-07-16T17:03:00.097080Z"
5612,"5","Grass","2024-07-16T17:03:49.366783Z",40480,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_249_0_388.jpg",1.608,"2024-07-16T17:03:49.366816Z"
5611,"3","Grass","2024-07-16T17:03:47.829991Z",40480,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_249_0_388.jpg",1.529,"2024-07-16T17:03:47.830011Z"
5618,"3","Grass","2024-07-16T17:03:58.117135Z",40484,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_249_1164_0.jpg",9.175,"2024-07-16T17:04:14.558899Z"
5634,"5","Grass","2024-07-16T17:05:42.491018Z",40500,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_249_1552_0.jpg",3.403,"2024-07-16T17:05:42.491040Z"
5757,"5","Grass","2024-07-16T17:10:56.704931Z",40533,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_249_194_1164.jpg",3.528,"2024-07-16T17:10:56.704951Z"
5772,"5","Grass","2024-07-16T17:13:11.095678Z",40549,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_249_582_1164.jpg",6.611,"2024-07-16T17:13:11.095701Z"
5773,"5","Grass","2024-07-16T17:13:18.457530Z",40550,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_249_582_1224.jpg",6.007,"2024-07-16T17:13:18.457556Z"
5794,"5","Grass","2024-07-16T17:28:52.804825Z",40572,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_250_0_0.jpg",3.897,"2024-07-16T17:28:52.804844Z"
5802,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-16T17:30:20.407983Z",40581,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_250_1164_1164.jpg",8.913,"2024-07-16T17:30:20.408236Z"
5819,"5","Grass","2024-07-16T17:32:19.647094Z",40598,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_250_1552_1224.jpg",5.401,"2024-07-16T17:32:19.647112Z"
5826,"5","Grass","2024-07-16T17:38:31.801515Z",40605,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_250_1746_1164.jpg",334.356,"2024-07-16T17:38:31.801534Z"
5828,"5","Grass","2024-07-16T17:39:09.824034Z",40607,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_250_1746_194.jpg",31.439,"2024-07-16T17:39:09.824053Z"
5851,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-16T17:41:21.706289Z",40630,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_250_194_1224.jpg",3.766,"2024-07-16T17:41:21.706314Z"
5858,"5","Grass","2024-07-16T17:42:11.319018Z",40639,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_250_388_194.jpg",3.233,"2024-07-16T17:42:11.319036Z"
5876,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-16T17:44:07.434547Z",40658,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_250_776_776.jpg",8.539,"2024-07-16T17:44:07.434565Z"
5880,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-16T17:44:30.916685Z",40662,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_250_970_1224.jpg",1.887,"2024-07-16T17:44:30.916704Z"
5882,"5","Grass","2024-07-16T17:44:42.384004Z",40664,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_250_970_388.jpg",4.676,"2024-07-16T17:44:42.384023Z"
5894,"5","Grass","2024-07-16T17:45:46.251721Z",40676,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_251_1164_0.jpg",4.458,"2024-07-16T17:45:46.251740Z"
5897,"5","Grass","2024-07-16T17:46:09.261567Z",40680,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_251_1164_388.jpg",4.282,"2024-07-16T17:46:09.261587Z"
5898,"5","Grass","2024-07-16T17:46:14.198606Z",40681,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_251_1164_582.jpg",3.555,"2024-07-16T17:46:14.198624Z"
5899,"5","Grass","2024-07-16T17:46:19.972069Z",40682,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_251_1164_776.jpg",4.357,"2024-07-16T17:46:19.972087Z"
5918,"5","Grass","2024-07-16T17:48:18.857576Z",40701,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_251_1746_1164.jpg",2.56,"2024-07-16T17:48:18.857594Z"
5926,"5","Grass","2024-07-16T17:49:12.675665Z",40709,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_251_1940_1164.jpg",2.379,"2024-07-16T17:49:12.675684Z"
5929,"5","Grass","2024-07-16T17:49:22.948121Z",40712,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_251_1940_388.jpg",1.944,"2024-07-16T17:49:22.948139Z"
5956,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-16T17:51:59.476028Z",40739,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_251_388_970.jpg",3.445,"2024-07-16T17:51:59.476128Z"
5978,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-16T17:54:06.514568Z",40761,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_251_970_582.jpg",5.015,"2024-07-16T17:54:06.514587Z"
5993,"5","Grass","2024-07-16T17:55:50.073275Z",40776,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_252_1164_388.jpg",6.549,"2024-07-16T17:55:50.073295Z"
5998,"5","Grass","2024-07-16T17:56:14.648174Z",40781,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_252_1358_1164.jpg",4.241,"2024-07-16T17:56:14.648191Z"
6019,"5","Grass","2024-07-16T17:58:26.988674Z",40802,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_252_1746_776.jpg",12.05,"2024-07-16T17:58:26.988693Z"
6023,"5","Grass","2024-07-16T17:58:50.781268Z",40806,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_252_1940_1224.jpg",4.635,"2024-07-16T17:58:50.781286Z"
6032,"5","Grass","2024-07-16T17:59:44.873401Z",40815,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_252_1948_194.jpg",3.083,"2024-07-16T17:59:44.873479Z"
6046,"5","Grass","2024-07-16T18:00:58.364414Z",40829,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_252_388_1164.jpg",7.57,"2024-07-16T18:00:58.364433Z"
6055,"5","{""choices"":[""Grass"",""Artifact""]}","2024-07-16T18:02:01.064766Z",40838,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_252_582_1224.jpg",4.718,"2024-07-16T18:02:01.064810Z"
6075,"5","Grass","2024-07-16T18:05:17.562821Z",40859,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_252_970_970.jpg",3.962,"2024-07-16T18:05:17.562840Z"
6093,"5","Grass","2024-07-16T18:09:47.067092Z",40877,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_253_1358_1164.jpg",7.417,"2024-07-16T18:09:47.067111Z"
6152,"5","Grass","2024-07-16T19:09:29.348154Z",40899,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_253_1746_970.jpg",2.45,"2024-07-16T19:09:29.348172Z"
6196,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-16T19:13:40.355312Z",40944,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_253_776_388.jpg",2.774,"2024-07-16T19:13:40.355332Z"
6201,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-16T19:14:12.255142Z",40950,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_253_970_1224.jpg",4.539,"2024-07-16T19:14:12.255159Z"
6223,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-16T19:16:27.850081Z",40972,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_254_1358_0.jpg",6.127,"2024-07-16T19:16:27.850100Z"
6242,"5","Grass","2024-07-16T19:18:17.650991Z",40991,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_254_1746_194.jpg",6.237,"2024-07-16T19:18:17.651010Z"
6298,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-16T19:22:17.446142Z",41040,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_254_776_388.jpg",2.469,"2024-07-16T19:22:17.446167Z"
6424,"5","Grass","2024-07-16T19:30:25.953556Z",41100,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_255_1948_0.jpg",7.602,"2024-07-16T19:30:25.953574Z"
6478,"5","Grass","2024-07-16T19:33:27.672726Z",41133,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_255_776_1164.jpg",5.196,"2024-07-16T19:33:27.672744Z"
6479,"5","Grass","2024-07-16T19:33:31.943459Z",41134,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_255_776_1224.jpg",2.964,"2024-07-16T19:33:31.943479Z"
6482,"5","Grass","2024-07-16T19:33:40.469424Z",41135,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_255_776_194.jpg",7.065,"2024-07-16T19:33:40.469548Z"
6526,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-16T19:35:52.793829Z",41164,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_256_1358_0.jpg",1.628,"2024-07-16T19:35:52.793850Z"
6571,"5","Grass","2024-07-16T19:38:06.097278Z",41187,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_256_1746_970.jpg",2.529,"2024-07-16T19:38:06.097297Z"
6587,"5","Grass","2024-07-16T19:39:35.414467Z",41204,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_256_194_0.jpg",2.577,"2024-07-16T19:39:35.414484Z"
6641,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-16T19:43:02.273357Z",41236,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_256_970_0.jpg",5.028,"2024-07-16T19:43:02.273375Z"
6821,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-16T20:05:06.542233Z",41311,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_257_388_194.jpg",4.59,"2024-07-16T20:05:06.542251Z"
6850,"5","Grass","2024-07-16T20:08:31.857541Z",41341,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_258_0_1164.jpg",1.609,"2024-07-16T20:08:31.857559Z"
6874,"5","Grass","2024-07-16T20:10:38.095375Z",41366,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_258_1552_1224.jpg",2.084,"2024-07-16T20:10:38.095399Z"
6889,"5","{""choices"":[""Grass"",""Dung""]}","2024-07-16T20:12:22.344478Z",41381,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_258_1940_1164.jpg",6.538,"2024-07-16T20:12:22.344503Z"
6907,"5","Grass","2024-07-16T20:14:06.536014Z",41399,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_258_194_194.jpg",1.647,"2024-07-16T20:14:06.536032Z"
8422,"4","Grass","2024-07-17T12:28:06.729119Z",41419,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_258_582_970.jpg",8.754,"2024-07-17T12:28:06.729136Z"
8536,"4","{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:31:25.584336Z",41444,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_259_1164_0.jpg",2.911,"2024-07-17T12:31:25.584361Z"
8757,"4","Grass","2024-07-17T12:37:07.856386Z",41477,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_259_1940_1164.jpg",3.063,"2024-07-17T12:37:07.856410Z"
8837,"4","Grass","2024-07-17T12:38:38.370890Z",41490,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_259_1948_776.jpg",4.556,"2024-07-17T12:38:38.370914Z"
8834,"10","Grass","2024-07-17T12:38:35.399638Z",41490,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_259_1948_776.jpg",1.637,"2024-07-17T12:38:35.399657Z"
9048,"10","Grass","2024-07-17T12:43:21.670173Z",41533,"/data/local-files/?d=content/content/flat_split/Clover_Maxwell_260_0_1164.jpg",2.072,"2024-07-17T12:43:21.670198Z"
