,annotation_id,annotator,choice,created_at,id,image,lead_time,updated_at,labels,subset
2517,4124,10,Clover,2024-07-16T12:23:57.850596Z,87131,OV3XXX_0_388_194.jpg,7.783,2024-07-16T12:23:57.850613Z,['Clover'],Train
2518,15462,11,"{""choices"":[""Grass"",""Dung""]}",2024-07-19T11:32:16.795651Z,57150,Cow Dung_Stev_428_0_1358.jpg,3.268,2024-07-19T11:32:16.795682Z,"['Grass', 'Dung']",Train
2519,533,4,"{""choices"":[""Grass"",""Soil""]}",2024-07-11T10:22:31.479330Z,18296,Bare Soil_Fran_1_2419_388.jpg,6.314,2024-07-11T10:22:31.479370Z,"['Grass', 'Soil']",Train
2520,18974,3,"{""choices"":[""Grass"",""Soil""]}",2024-07-25T16:48:35.806423Z,20159,Bare Soil_Maxwell_25_1940_970.jpg,2.825,2024-07-25T16:48:35.806442Z,"['Grass', 'Soil']",Train
2521,9978,9,"{""choices"":[""Grass"",""Dung""]}",2024-07-17T13:08:18.873928Z,92111,Sheep Dung_Livia_821_1552_970.jpg,4.33,2024-07-17T13:08:18.873946Z,"['Grass', 'Dung']",Train
2522,18809,3,"{""choices"":[""Grass"",""Dung""]}",2024-07-25T16:35:58.597682Z,41982,Clover_Maxwell_264_388_1224.jpg,6.997,2024-07-25T16:35:58.597700Z,"['Grass', 'Dung']",Train
2523,2417,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-15T14:23:13.780876Z,39057,Clover_Maxwell_234_1358_582.jpg,2.894,2024-07-15T14:23:13.780897Z,"['Grass', 'Dung']",Train
2524,6714,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-16T19:46:18.865480Z,41272,Clover_Maxwell_257_1552_388.jpg,2.132,2024-07-16T19:46:18.865499Z,"['Clover', 'Grass']",Train
2525,14910,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T16:43:36.650092Z,19632,Bare Soil_Maxwell_20_0_0.jpg,3.692,2024-07-18T16:43:36.650110Z,"['Grass', 'Soil']",Train
2526,19432,1,"{""choices"":[""Grass"",""Dung""]}",2024-07-26T17:31:10.629336Z,52488,Cow Dung_Livia_376_194_1552.jpg,1.415,2024-07-26T17:31:10.629354Z,"['Grass', 'Dung']",Val
2527,14018,5,Soil,2024-07-18T13:17:02.702713Z,19037,Bare Soil_Maxwell_13_582_582.jpg,1.722,2024-07-18T13:17:02.702731Z,['Soil'],Train
2528,18023,10,"{""choices"":[""Clover"",""Grass""]}",2024-07-24T19:52:06.146386Z,50056,Clover_Stev_348_582_388.jpg,2.387,2024-07-24T19:52:06.146405Z,"['Clover', 'Grass']",Train
2529,15346,5,Soil,2024-07-18T17:32:05.231567Z,20086,Bare Soil_Maxwell_24_388_776.jpg,2.217,2024-07-18T17:32:05.231588Z,['Soil'],Train
2530,16647,5,Dung,2024-07-22T17:35:56.903126Z,52234,Cow Dung_Livia_373_388_1358.jpg,1.535,2024-07-22T17:35:56.903144Z,['Dung'],Train
2531,13960,5,Soil,2024-07-18T13:13:35.475378Z,18976,Bare Soil_Maxwell_13_1358_0.jpg,2481.464,2024-07-18T13:13:35.475395Z,['Soil'],Train
2532,13433,12,"{""choices"":[""Clover"",""Grass""]}",2024-07-18T08:51:03.988692Z,113014,More Clover_11_194_1164.jpg,1.933,2024-07-18T08:51:03.988712Z,"['Clover', 'Grass']",Train
2533,9811,13,Clover,2024-07-17T13:01:45.407622Z,50418,Clover_Stev_352_388_970.jpg,2.392,2024-07-17T13:01:45.407642Z,['Clover'],Val
2534,8401,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T12:26:08.420730Z,114500,More Clover_8_1312_1358.jpg,10.547,2024-07-17T12:26:08.420747Z,"['Clover', 'Grass']",Train
2535,8182,9,"{""choices"":[""Grass"",""Dung"",""Soil""]}",2024-07-17T11:19:43.601167Z,23483,Bare Soil_Stev_57_776_1164.jpg,7.921,2024-07-17T11:19:43.601185Z,"['Grass', 'Dung', 'Soil']",Train
2536,14035,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T13:17:49.643181Z,19056,Bare Soil_Maxwell_14_0_0.jpg,1.634,2024-07-18T13:17:49.643199Z,"['Grass', 'Soil']",Train
2537,15027,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T16:50:52.710582Z,19756,Bare Soil_Maxwell_21_1552_388.jpg,1.31,2024-07-18T16:50:52.710600Z,"['Grass', 'Soil']",Train
2538,13413,5,Soil,2024-07-17T18:12:58.781747Z,18776,Bare Soil_Maxwell_11_1164_0.jpg,1.1,2024-07-17T18:12:58.781765Z,['Soil'],Train
2539,3670,9,"{""choices"":[""Grass"",""Dung""]}",2024-07-16T10:51:26.182742Z,87951,Sheep Dung_Fran_773_1358_582.jpg,8.364,2024-07-16T10:51:26.182759Z,"['Grass', 'Dung']",Val
2540,17777,13,"{""choices"":[""Clover"",""Grass""]}",2024-07-23T16:48:42.635482Z,40059,Clover_Maxwell_244_194_970.jpg,11.436,2024-07-23T16:48:42.635502Z,"['Clover', 'Grass']",Train
2541,10943,11,Clover,2024-07-17T13:51:51.627092Z,114166,More Clover_4_194_776.jpg,2.23,2024-07-17T13:51:51.627110Z,['Clover'],Train
2542,2949,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-15T19:32:13.526713Z,39593,Clover_Maxwell_239_582_582.jpg,6.8,2024-07-15T19:32:13.526731Z,"['Grass', 'Dung']",Val
2543,1559,2,"{""choices"":[""Grass"",""Dung""]}",2024-07-13T15:30:40.502441Z,50995,Cow Dung_Fran_359_1358_582.jpg,2.732,2024-07-13T15:30:40.502461Z,"['Grass', 'Dung']",Train
2544,16868,3,"{""choices"":[""Clover"",""Grass""]}",2024-07-23T10:57:16.959485Z,50000,Clover_Stev_348_1358_388.jpg,1.544,2024-07-23T10:57:16.959504Z,"['Clover', 'Grass']",Train
2545,4020,10,Clover,2024-07-16T12:15:21.398951Z,87235,OV3XXX_1_776_194.jpg,2.661,2024-07-16T12:15:21.398969Z,['Clover'],Val
2546,16639,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:35:37.447534Z,52226,Cow Dung_Livia_373_194_1824.jpg,1.298,2024-07-22T17:35:37.447554Z,"['Grass', 'Dung']",Train
2547,11185,11,Clover,2024-07-17T13:57:18.058626Z,114089,More Clover_3_388_776.jpg,3.718,2024-07-17T13:57:18.058644Z,['Clover'],Val
2548,6225,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-16T19:16:38.872607Z,40974,Clover_Maxwell_254_1358_1224.jpg,4.064,2024-07-16T19:16:38.872625Z,"['Clover', 'Grass']",Train
2549,15856,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T16:16:43.224453Z,51385,Cow Dung_Fran_363_582_582.jpg,3.738,2024-07-22T16:17:44.882581Z,"['Grass', 'Dung']",Train
2550,13870,5,Soil,2024-07-18T11:00:26.971933Z,18879,Bare Soil_Maxwell_12_1164_970.jpg,2.596,2024-07-18T11:00:26.971952Z,['Soil'],Train
2551,14155,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T14:20:06.155994Z,19182,Bare Soil_Maxwell_15_1552_776.jpg,1.598,2024-07-18T14:20:06.156012Z,"['Grass', 'Soil']",Val
2552,14162,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T14:20:36.919098Z,19189,Bare Soil_Maxwell_15_1746_582.jpg,1.957,2024-07-18T14:20:36.919115Z,"['Grass', 'Soil']",Train
2553,15161,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T16:59:42.319125Z,19892,Bare Soil_Maxwell_22_388_388.jpg,1.579,2024-07-18T16:59:42.319143Z,"['Grass', 'Soil']",Val
2554,13507,12,Clover,2024-07-18T08:57:15.572125Z,87410,OV3XXX_3_776_1312.jpg,3.535,2024-07-18T08:57:15.572143Z,['Clover'],Train
2555,8415,9,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T12:27:54.513582Z,114495,More Clover_8_1164_582.jpg,1.562,2024-07-17T12:27:54.513602Z,"['Clover', 'Grass']",Train
2556,4908,9,"{""choices"":[""Grass"",""Soil""]}",2024-07-16T15:00:52.258534Z,36715,Buttercup_Stev_219_1164_0.jpg,2.854,2024-07-16T15:00:52.258553Z,"['Grass', 'Soil']",Val
2557,16092,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T16:40:49.816864Z,51645,Cow Dung_Livia_366_776_388.jpg,2.388,2024-07-22T16:40:49.816884Z,"['Grass', 'Dung']",Train
2558,12802,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T17:19:45.869762Z,113156,More Clover_13_0_0.jpg,1590.019,2024-07-17T17:19:45.869808Z,"['Clover', 'Grass']",Val
2559,8705,9,Clover,2024-07-17T12:35:22.908612Z,114367,More Clover_6_776_1164.jpg,1.165,2024-07-17T12:35:22.908631Z,['Clover'],Train
2560,16439,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:20:12.793627Z,52013,Cow Dung_Livia_371_0_1164.jpg,1.045,2024-07-22T17:20:12.793646Z,"['Grass', 'Dung']",Train
2561,16201,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:02:38.237386Z,51766,Cow Dung_Livia_368_1164_388.jpg,1.432,2024-07-22T17:02:38.237405Z,"['Grass', 'Dung']",Train
2562,13434,12,Clover,2024-07-18T08:51:07.698958Z,113012,More Clover_11_1312_970.jpg,2.643,2024-07-18T08:51:07.698985Z,['Clover'],Train
2563,13914,5,Soil,2024-07-18T11:36:00.525732Z,18925,Bare Soil_Maxwell_12_194_582.jpg,1.043,2024-07-18T11:36:00.525751Z,['Soil'],Train
2564,18994,3,Soil,2024-07-25T16:49:53.401005Z,20181,Bare Soil_Maxwell_25_388_582.jpg,2.522,2024-07-25T16:49:53.401023Z,['Soil'],Train
2565,3850,10,Clover,2024-07-16T11:55:47.932130Z,87408,OV3XXX_3_776_0.jpg,2.253,2024-07-16T11:55:47.932147Z,['Clover'],Train
2566,943,1,"{""choices"":[""Clover"",""Grass""]}",2024-07-11T15:32:39.358110Z,38127,Clover_Leon_223_970_970.jpg,5.906,2024-07-11T15:32:39.358146Z,"['Clover', 'Grass']",Train
2567,9090,10,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T12:44:06.889077Z,41544,Clover_Maxwell_260_1164_388.jpg,2.894,2024-07-17T12:44:06.889100Z,"['Clover', 'Grass']",Train
2568,19451,1,"{""choices"":[""Grass"",""Dung""]}",2024-07-26T17:34:00.563100Z,52508,Cow Dung_Livia_376_582_1164.jpg,2.088,2024-07-26T17:34:00.563120Z,"['Grass', 'Dung']",Train
2569,17039,3,"{""choices"":[""Clover"",""Grass""]}",2024-07-23T14:50:08.212464Z,50183,Clover_Stev_350_1164_194.jpg,1.264,2024-07-23T14:50:08.212483Z,"['Clover', 'Grass']",Train
2570,16749,3,"{""choices"":[""Clover"",""Grass""]}",2024-07-23T10:50:41.053084Z,49869,Clover_Stev_346_776_1164.jpg,4.396,2024-07-23T10:50:41.053102Z,"['Clover', 'Grass']",Train
2571,6195,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-16T19:13:36.119662Z,40943,Clover_Maxwell_253_776_194.jpg,6.61,2024-07-16T19:13:36.119680Z,"['Clover', 'Grass']",Train
2572,7293,13,"{""choices"":[""Grass"",""Dung""]}",2024-07-17T09:21:31.441429Z,54249,Cow Dung_Livia_396_194_1746.jpg,3.762,2024-07-17T09:21:31.441448Z,"['Grass', 'Dung']",Train
2573,3843,10,"{""choices"":[""Clover"",""Grass""]}",2024-07-16T11:55:21.629040Z,87415,OV3XXX_3_776_970.jpg,8.466,2024-07-16T11:55:21.629057Z,"['Clover', 'Grass']",Train
2574,14163,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T14:20:40.177488Z,19190,Bare Soil_Maxwell_15_1746_776.jpg,2.092,2024-07-18T14:20:40.177506Z,"['Grass', 'Soil']",Train
2575,13732,12,"{""choices"":[""Grass"",""Dung""]}",2024-07-18T09:27:59.789057Z,57263,Cow Dung_Stev_429_1312_1824.jpg,12.198,2024-07-18T09:27:59.789075Z,"['Grass', 'Dung']",Train
2576,13884,5,Soil,2024-07-18T11:01:23.600198Z,18895,Bare Soil_Maxwell_12_1552_970.jpg,3.262,2024-07-18T11:01:23.600216Z,['Soil'],Train
2577,12789,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T16:52:01.479034Z,113169,More Clover_13_1164_1358.jpg,1.097,2024-07-17T16:52:01.479053Z,"['Clover', 'Grass']",Train
2578,13516,12,Clover,2024-07-18T08:58:11.788170Z,87352,OV3XXX_3_1358_0.jpg,24.98,2024-07-18T08:58:11.788187Z,['Clover'],Train
2579,3791,10,Clover,2024-07-16T10:55:26.108576Z,87421,OV3XXX_3_970_582.jpg,3.168,2024-07-16T10:55:26.108594Z,['Clover'],Val
2580,8245,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T12:07:54.703370Z,114636,More Clover_9_776_194.jpg,1.439,2024-07-17T12:07:54.703409Z,"['Clover', 'Grass']",Train
2581,11568,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T14:57:54.678724Z,113909,More Clover_20_388_1824.jpg,1.933,2024-07-17T14:57:54.678742Z,"['Clover', 'Grass']",Val
2582,15974,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T16:23:35.031689Z,51514,Cow Dung_Livia_365_1312_582.jpg,1.49,2024-07-22T16:23:35.031709Z,"['Grass', 'Dung']",Train
2583,19231,1,"{""choices"":[""Grass"",""Dung""]}",2024-07-26T17:13:33.579830Z,52272,Cow Dung_Livia_373_970_388.jpg,2.095,2024-07-26T17:13:33.579849Z,"['Grass', 'Dung']",Train
2584,12758,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T16:49:44.027247Z,113202,More Clover_13_388_1358.jpg,3.233,2024-07-17T16:49:44.027270Z,"['Clover', 'Grass']",Train
2585,15694,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T15:16:53.504515Z,51209,Cow Dung_Fran_361_388_194.jpg,2.389,2024-07-22T15:16:53.504534Z,"['Grass', 'Dung']",Train
2586,13956,5,Soil,2024-07-18T12:32:02.994693Z,18972,Bare Soil_Maxwell_13_1164_388.jpg,3242.92,2024-07-18T12:32:02.994711Z,['Soil'],Train
2587,963,1,"{""choices"":[""Clover"",""Grass"",""Soil""]}",2024-07-11T15:33:53.347440Z,38147,Clover_Leon_224_1164_970.jpg,2.04,2024-07-11T15:33:53.347469Z,"['Clover', 'Grass', 'Soil']",Val
2588,626,4,"{""choices"":[""Grass"",""Soil""]}",2024-07-11T10:29:33.374390Z,18331,Bare Soil_Fran_2_1164_194.jpg,10.042,2024-07-11T10:29:33.374420Z,"['Grass', 'Soil']",Train
2589,6206,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-16T19:14:42.891732Z,40955,Clover_Maxwell_253_970_970.jpg,1.89,2024-07-16T19:14:42.891751Z,"['Clover', 'Grass']",Train
2590,1533,1,"{""choices"":[""Clover"",""Grass""]}",2024-07-13T15:17:10.697657Z,38249,Clover_Leon_225_1552_970.jpg,1.66,2024-07-13T15:17:10.697676Z,"['Clover', 'Grass']",Train
2591,18324,10,"{""choices"":[""Clover"",""Grass""]}",2024-07-24T20:18:21.512086Z,42122,Clover_Maxwell_266_1164_776.jpg,4.617,2024-07-24T20:18:21.512106Z,"['Clover', 'Grass']",Train
2592,4945,9,"{""choices"":[""Grass"",""Soil""]}",2024-07-16T15:04:02.579125Z,36807,Buttercup_Stev_220_1164_1746.jpg,5.649,2024-07-16T15:04:02.579144Z,"['Grass', 'Soil']",Train
2593,19622,1,"{""choices"":[""Grass"",""Dung""]}",2024-07-26T17:44:02.368589Z,52690,Cow Dung_Livia_378_582_388.jpg,1.305,2024-07-26T17:44:02.368607Z,"['Grass', 'Dung']",Train
2594,10761,13,"{""choices"":[""Grass"",""Dung""]}",2024-07-17T13:47:16.901074Z,54970,Cow Dung_Livia_404_388_970.jpg,4.531,2024-07-17T13:47:16.901098Z,"['Grass', 'Dung']",Train
2595,13930,5,Soil,2024-07-18T11:36:48.095303Z,18945,Bare Soil_Maxwell_12_776_1164.jpg,1.73,2024-07-18T11:36:48.095337Z,['Soil'],Val
2596,16073,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T16:39:28.968298Z,51624,Cow Dung_Livia_366_388_582.jpg,1.2,2024-07-22T16:39:28.968316Z,"['Grass', 'Dung']",Train
2597,12385,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T15:49:32.953700Z,113594,More Clover_17_970_776.jpg,2.161,2024-07-17T15:49:32.953718Z,"['Clover', 'Grass']",Train
2598,16478,5,Dung,2024-07-22T17:21:40.456923Z,52053,Cow Dung_Livia_371_194_582.jpg,1.022,2024-07-22T17:21:40.456941Z,['Dung'],Train
2599,8996,10,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T12:42:18.274196Z,41518,Clover_Maxwell_259_776_1224.jpg,3.871,2024-07-17T12:42:18.274215Z,"['Clover', 'Grass']",Train
2600,5740,3,"{""choices"":[""Grass"",""Dung""]}",2024-07-16T17:09:54.491757Z,49770,Clover_Stev_345_582_776.jpg,11.347,2024-07-16T17:09:54.491775Z,"['Grass', 'Dung']",Val
2601,2410,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}",2024-07-15T14:17:27.209874Z,39050,Clover_Maxwell_234_1164_776.jpg,13.468,2024-07-15T14:17:27.209893Z,"['Clover', 'Grass', 'Dung']",Train
2602,754,3,"{""choices"":[""Grass"",""Dung""]}",2024-07-11T10:34:07.807150Z,89683,Sheep Dung_Livia_793_776_1164.jpg,3.369,2024-07-11T10:34:07.807180Z,"['Grass', 'Dung']",Train
2603,12636,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T16:41:37.897014Z,113327,More Clover_14_970_194.jpg,1.811,2024-07-17T16:41:37.897036Z,"['Clover', 'Grass']",Train
2604,9467,10,"{""choices"":[""Clover"",""Grass"",""Dung""]}",2024-07-17T12:53:39.193309Z,41649,Clover_Maxwell_261_1358_582.jpg,3.581,2024-07-17T12:53:39.193329Z,"['Clover', 'Grass', 'Dung']",Train
2605,12903,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T17:28:05.487551Z,113048,More Clover_11_776_1358.jpg,2.845,2024-07-17T17:28:05.487570Z,"['Clover', 'Grass']",Train
2606,6413,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}",2024-07-16T19:29:52.403710Z,41096,Clover_Maxwell_255_1940_388.jpg,6.325,2024-07-16T19:29:52.403728Z,"['Clover', 'Grass', 'Dung']",Train
2607,8256,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T12:08:32.283402Z,114625,More Clover_9_582_194.jpg,3.077,2024-07-17T12:08:32.283420Z,"['Clover', 'Grass']",Train
2608,16434,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:19:57.220920Z,52008,Cow Dung_Livia_370_970_388.jpg,1.484,2024-07-22T17:19:57.220940Z,"['Grass', 'Dung']",Val
2609,13536,12,Clover,2024-07-18T08:59:18.430163Z,87194,OV3XXX_1_1746_1312.jpg,2.478,2024-07-18T08:59:18.430183Z,['Clover'],Train
2610,16621,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:33:35.028495Z,52207,Cow Dung_Livia_373_1164_582.jpg,1.22,2024-07-22T17:33:35.028569Z,"['Grass', 'Dung']",Train
2611,19265,1,"{""choices"":[""Grass"",""Dung""]}",2024-07-26T17:18:24.527571Z,52306,Cow Dung_Livia_374_1312_582.jpg,1.437,2024-07-26T17:18:24.527590Z,"['Grass', 'Dung']",Train
2612,8329,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T12:21:19.524837Z,114552,More Clover_8_776_970.jpg,1.502,2024-07-17T12:21:19.524864Z,"['Clover', 'Grass']",Val
2613,16328,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:11:26.627368Z,51896,Cow Dung_Livia_369_582_1824.jpg,1.213,2024-07-22T17:11:26.627388Z,"['Grass', 'Dung']",Train
2614,10322,9,"{""choices"":[""Grass"",""Soil""]}",2024-07-17T13:35:23.042503Z,20654,Bare Soil_Maxwell_30_194_776.jpg,3.462,2024-07-17T13:35:23.042527Z,"['Grass', 'Soil']",Train
2615,13212,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-17T18:01:15.473878Z,18564,Bare Soil_Livia_4_776_1358.jpg,4.029,2024-07-17T18:01:15.473896Z,"['Grass', 'Soil']",Train
2616,14199,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T14:23:25.725479Z,19227,Bare Soil_Maxwell_15_582_194.jpg,2.651,2024-07-18T14:23:25.725496Z,"['Grass', 'Soil']",Train
2617,9569,13,Soil,2024-07-17T12:55:57.813023Z,20193,Bare Soil_Maxwell_25_776_1164.jpg,3.826,2024-07-17T12:55:57.813042Z,['Soil'],Train
2618,8413,4,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T12:27:51.114629Z,41417,Clover_Maxwell_258_582_582.jpg,14.465,2024-07-17T12:27:51.114648Z,"['Clover', 'Grass']",Train
2619,17061,3,"{""choices"":[""Clover"",""Grass""]}",2024-07-23T14:51:07.924079Z,50207,Clover_Stev_350_1746_194.jpg,1.774,2024-07-23T14:51:07.924099Z,"['Clover', 'Grass']",Train
2620,13900,5,Soil,2024-07-18T11:02:47.101056Z,18911,Bare Soil_Maxwell_12_1940_970.jpg,5.307,2024-07-18T11:02:47.101073Z,['Soil'],Train
2621,18154,10,Soil,2024-07-24T20:04:09.826613Z,20119,Bare Soil_Maxwell_25_0_970.jpg,1.535,2024-07-24T20:04:09.826632Z,['Soil'],Train
2622,19567,1,"{""choices"":[""Grass"",""Dung""]}",2024-07-26T17:38:51.880050Z,52630,Cow Dung_Livia_378_0_1358.jpg,1.56,2024-07-26T17:38:51.880071Z,"['Grass', 'Dung']",Val
2623,11505,9,"{""choices"":[""Grass"",""Dung""]}",2024-07-17T14:10:26.490884Z,51756,Cow Dung_Livia_368_0_582.jpg,4.074,2024-07-17T14:10:26.490903Z,"['Grass', 'Dung']",Train
2624,17011,3,"{""choices"":[""Grass"",""Dung""]}",2024-07-23T14:48:39.314172Z,50151,Clover_Stev_349_582_194.jpg,2.974,2024-07-23T14:48:39.314192Z,"['Grass', 'Dung']",Train
2625,14000,5,Soil,2024-07-18T13:16:07.777636Z,19018,Bare Soil_Maxwell_13_194_1224.jpg,1.134,2024-07-18T13:16:07.777654Z,['Soil'],Train
2626,10038,9,Soil,2024-07-17T13:10:11.574455Z,20375,Bare Soil_Maxwell_27_388_970.jpg,3.142,2024-07-17T13:10:11.574473Z,['Soil'],Train
2627,17162,13,"{""choices"":[""Grass"",""Dung""]}",2024-07-23T16:05:24.911878Z,54290,Cow Dung_Livia_396_970_1164.jpg,4.304,2024-07-23T16:05:24.911897Z,"['Grass', 'Dung']",Train
2628,14565,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T16:22:38.686031Z,19253,Bare Soil_Maxwell_16_0_582.jpg,2.269,2024-07-18T16:22:38.686050Z,"['Grass', 'Soil']",Train
2629,15024,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T16:50:42.701156Z,19753,Bare Soil_Maxwell_21_1552_1164.jpg,1.515,2024-07-18T16:50:42.701175Z,"['Grass', 'Soil']",Val
2630,9529,9,Soil,2024-07-17T12:55:07.615249Z,99018,Sheep Wool_Leon_900_0_776.jpg,13.848,2024-07-17T12:55:07.615296Z,['Soil'],Train
2631,13596,12,"{""choices"":[""Grass"",""Dung""]}",2024-07-18T09:04:12.459295Z,57582,Cow Dung_Stev_432_970_1824.jpg,1.907,2024-07-18T09:04:12.459313Z,"['Grass', 'Dung']",Train
2632,8721,9,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T12:35:54.023722Z,114355,More Clover_6_582_0.jpg,1.571,2024-07-17T12:35:54.023748Z,"['Clover', 'Grass']",Train
2633,2598,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-15T17:00:30.475661Z,39238,Clover_Maxwell_236_1164_1224.jpg,9.594,2024-07-15T17:00:30.475679Z,"['Grass', 'Dung']",Train
2634,14978,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T16:47:22.434062Z,19705,Bare Soil_Maxwell_20_582_1164.jpg,1.308,2024-07-18T16:47:22.434080Z,"['Grass', 'Soil']",Train
2635,13475,12,"{""choices"":[""Clover"",""Grass""]}",2024-07-18T08:55:09.672498Z,112884,More Clover_0_970_1552.jpg,2.071,2024-07-18T08:55:09.672516Z,"['Clover', 'Grass']",Train
2636,11361,11,Clover,2024-07-17T14:02:45.445514Z,114013,More Clover_2_582_970.jpg,2.892,2024-07-17T14:02:45.445531Z,['Clover'],Train
2637,13144,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T17:55:23.836673Z,112811,More Clover_0_0_388.jpg,3.786,2024-07-17T17:55:23.836691Z,"['Clover', 'Grass']",Val
2638,16605,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:32:53.217982Z,52189,Cow Dung_Livia_373_0_1164.jpg,1.487,2024-07-22T17:32:53.218006Z,"['Grass', 'Dung']",Train
2639,14965,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T16:46:42.608049Z,19690,Bare Soil_Maxwell_20_194_1224.jpg,1.778,2024-07-18T16:46:42.608068Z,"['Grass', 'Soil']",Train
2640,2464,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}",2024-07-15T14:54:57.321007Z,39104,Clover_Maxwell_234_388_388.jpg,4.228,2024-07-15T14:54:57.321027Z,"['Clover', 'Grass', 'Dung']",Val
2641,9019,10,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T12:42:47.312206Z,41525,Clover_Maxwell_259_970_1164.jpg,3.23,2024-07-17T12:42:47.312231Z,"['Clover', 'Grass']",Val
2642,15151,5,Soil,2024-07-18T16:58:59.329550Z,19882,Bare Soil_Maxwell_22_194_1224.jpg,3.88,2024-07-18T16:58:59.329569Z,['Soil'],Train
2643,12572,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T16:37:55.535976Z,113397,More Clover_15_582_970.jpg,1.534,2024-07-17T16:37:55.535994Z,"['Clover', 'Grass']",Train
2644,5296,3,"{""choices"":[""Clover"",""Grass""]}",2024-07-16T16:50:44.820000Z,40178,Clover_Maxwell_245_776_776.jpg,2.016,2024-07-16T16:50:44.820017Z,"['Clover', 'Grass']",Train
2645,18160,10,"{""choices"":[""Grass"",""Soil""]}",2024-07-24T20:04:38.895621Z,20125,Bare Soil_Maxwell_25_1164_582.jpg,3.176,2024-07-24T20:04:38.895639Z,"['Grass', 'Soil']",Train
2646,13886,5,Soil,2024-07-18T11:01:37.082332Z,18897,Bare Soil_Maxwell_12_1746_1164.jpg,5.327,2024-07-18T11:01:37.082350Z,['Soil'],Val
2647,9198,10,"{""choices"":[""Clover"",""Grass"",""Dung""]}",2024-07-17T12:46:37.078543Z,41576,Clover_Maxwell_260_1940_388.jpg,3.872,2024-07-17T12:46:37.078561Z,"['Clover', 'Grass', 'Dung']",Train
2648,2451,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-15T14:53:40.597683Z,39091,Clover_Maxwell_234_1948_970.jpg,5.629,2024-07-15T14:53:40.597707Z,"['Grass', 'Dung']",Train
2649,19000,3,"{""choices"":[""Grass"",""Soil""]}",2024-07-25T16:50:21.221251Z,20188,Bare Soil_Maxwell_25_582_388.jpg,2.765,2024-07-25T16:50:21.221278Z,"['Grass', 'Soil']",Train
2650,12116,12,"{""choices"":[""Grass"",""Soil""]}",2024-07-17T15:34:59.290224Z,21187,Bare Soil_Maxwell_36_1358_194.jpg,3.626,2024-07-17T15:34:59.290244Z,"['Grass', 'Soil']",Train
