"","annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at","labels","choiceCom","split","argAmount","argType","argPar1","argPar2","argPerformed","argImageName"
577,13375,5,"Soil","2024-07-17T18:09:25.364110Z",18734,"Bare Soil_Maxwell_10_194_776.jpg",1.044,"2024-07-17T18:09:25.364126Z","['Soil']","Soil","Val",NA,"Clone",NA,NA,FALSE,"Bare Soil_Maxwell_10_194_776.jpg"
577,13375,5,"Soil","2024-07-17T18:09:25.364110Z",18734,"Bare Soil_Maxwell_10_194_776.jpg",1.044,"2024-07-17T18:09:25.364126Z","['Soil']","Soil","Val",NA,"Clone",NA,NA,FALSE,"Bare Soil_Maxwell_10_194_776.jpg"
578,13376,5,"Soil","2024-07-17T18:09:27.369546Z",18735,"Bare Soil_Maxwell_10_194_970.jpg",0.901,"2024-07-17T18:09:27.369564Z","['Soil']","Soil","Val",NA,"Clone",NA,NA,FALSE,"Bare Soil_Maxwell_10_194_970.jpg"
578,13376,5,"Soil","2024-07-17T18:09:27.369546Z",18735,"Bare Soil_Maxwell_10_194_970.jpg",0.901,"2024-07-17T18:09:27.369564Z","['Soil']","Soil","Val",NA,"Clone",NA,NA,FALSE,"Bare Soil_Maxwell_10_194_970.jpg"
579,13377,5,"Soil","2024-07-17T18:09:29.525285Z",18736,"Bare Soil_Maxwell_10_388_0.jpg",1.042,"2024-07-17T18:09:29.525305Z","['Soil']","Soil","Train",NA,"Noise","0.6",NA,FALSE,"Bare Soil_Maxwell_10_388_0_Noise_0.6_NA.jpg"
580,13378,5,"Soil","2024-07-17T18:09:31.688459Z",18737,"Bare Soil_Maxwell_10_388_1164.jpg",1.281,"2024-07-17T18:09:31.688585Z","['Soil']","Soil","Train",NA,"Rot","180",NA,FALSE,"Bare Soil_Maxwell_10_388_1164_Rot_180_NA.jpg"
581,13379,5,"Soil","2024-07-17T18:09:33.671423Z",18738,"Bare Soil_Maxwell_10_388_1224.jpg",0.948,"2024-07-17T18:09:33.671441Z","['Soil']","Soil","Train",NA,"Bri","-100",NA,FALSE,"Bare Soil_Maxwell_10_388_1224_Bri_-100_NA.jpg"
582,13380,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:09:35.747103Z",18739,"Bare Soil_Maxwell_10_388_194.jpg",2.733,"2024-07-17T18:09:41.149721Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Noise","0.7",NA,FALSE,"Bare Soil_Maxwell_10_388_194_Noise_0.7_NA.jpg"
582,13380,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:09:35.747103Z",18739,"Bare Soil_Maxwell_10_388_194.jpg",2.733,"2024-07-17T18:09:41.149721Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Flip","h",NA,FALSE,"Bare Soil_Maxwell_10_388_194_Flip_h_NA.jpg"
583,13381,5,"Soil","2024-07-17T18:09:44.526975Z",18740,"Bare Soil_Maxwell_10_388_388.jpg",1.626,"2024-07-17T18:09:44.526993Z","['Soil']","Soil","Train",NA,"Bri","-50",NA,FALSE,"Bare Soil_Maxwell_10_388_388_Bri_-50_NA.jpg"
583,13381,5,"Soil","2024-07-17T18:09:44.526975Z",18740,"Bare Soil_Maxwell_10_388_388.jpg",1.626,"2024-07-17T18:09:44.526993Z","['Soil']","Soil","Train",NA,"Noise","0.7",NA,FALSE,"Bare Soil_Maxwell_10_388_388_Noise_0.7_NA.jpg"
584,13382,5,"Soil","2024-07-17T18:09:46.630528Z",18741,"Bare Soil_Maxwell_10_388_582.jpg",1.058,"2024-07-17T18:09:46.630547Z","['Soil']","Soil","Train",NA,"Bri","50",NA,FALSE,"Bare Soil_Maxwell_10_388_582_Bri_50_NA.jpg"
585,13383,5,"Soil","2024-07-17T18:09:48.515690Z",18742,"Bare Soil_Maxwell_10_388_776.jpg",1.081,"2024-07-17T18:09:48.515708Z","['Soil']","Soil","Train",NA,"Rot","270",NA,FALSE,"Bare Soil_Maxwell_10_388_776_Rot_270_NA.jpg"
586,13384,5,"Soil","2024-07-17T18:09:50.447082Z",18743,"Bare Soil_Maxwell_10_388_970.jpg",0.916,"2024-07-17T18:09:50.447100Z","['Soil']","Soil","Train",NA,"Noise","0.7",NA,FALSE,"Bare Soil_Maxwell_10_388_970_Noise_0.7_NA.jpg"
586,13384,5,"Soil","2024-07-17T18:09:50.447082Z",18743,"Bare Soil_Maxwell_10_388_970.jpg",0.916,"2024-07-17T18:09:50.447100Z","['Soil']","Soil","Train",NA,"Bri","-75",NA,FALSE,"Bare Soil_Maxwell_10_388_970_Bri_-75_NA.jpg"
587,13385,5,"Soil","2024-07-17T18:09:52.547381Z",18744,"Bare Soil_Maxwell_10_582_0.jpg",0.981,"2024-07-17T18:09:52.547401Z","['Soil']","Soil","Val",NA,"Clone",NA,NA,FALSE,"Bare Soil_Maxwell_10_582_0.jpg"
588,13386,5,"Soil","2024-07-17T18:09:54.635028Z",18745,"Bare Soil_Maxwell_10_582_1164.jpg",1.11,"2024-07-17T18:09:54.635046Z","['Soil']","Soil","Train",NA,"Flip","h",NA,FALSE,"Bare Soil_Maxwell_10_582_1164_Flip_h_NA.jpg"
589,13387,5,"Soil","2024-07-17T18:09:56.614282Z",18746,"Bare Soil_Maxwell_10_582_1224.jpg",0.866,"2024-07-17T18:09:56.614300Z","['Soil']","Soil","Train",NA,"Noise","0.7",NA,FALSE,"Bare Soil_Maxwell_10_582_1224_Noise_0.7_NA.jpg"
589,13387,5,"Soil","2024-07-17T18:09:56.614282Z",18746,"Bare Soil_Maxwell_10_582_1224.jpg",0.866,"2024-07-17T18:09:56.614300Z","['Soil']","Soil","Train",NA,"Bri","100",NA,FALSE,"Bare Soil_Maxwell_10_582_1224_Bri_100_NA.jpg"
590,4943,9,"Soil","2024-07-16T15:03:52.383748Z",18747,"Bare Soil_Maxwell_10_582_194.jpg",6.298,"2024-07-16T15:03:52.383770Z","['Soil']","Soil","Train",NA,"Flip","v",NA,FALSE,"Bare Soil_Maxwell_10_582_194_Flip_v_NA.jpg"
590,4943,9,"Soil","2024-07-16T15:03:52.383748Z",18747,"Bare Soil_Maxwell_10_582_194.jpg",6.298,"2024-07-16T15:03:52.383770Z","['Soil']","Soil","Train",NA,"Rot","90",NA,FALSE,"Bare Soil_Maxwell_10_582_194_Rot_90_NA.jpg"
591,13388,5,"Soil","2024-07-17T18:09:58.828158Z",18748,"Bare Soil_Maxwell_10_582_388.jpg",1.225,"2024-07-17T18:09:58.828176Z","['Soil']","Soil","Val",NA,"Clone",NA,NA,FALSE,"Bare Soil_Maxwell_10_582_388.jpg"
592,11355,9,"Soil","2024-07-17T14:02:27.301218Z",18749,"Bare Soil_Maxwell_10_582_582.jpg",3.526,"2024-07-17T14:02:27.301236Z","['Soil']","Soil","Train",NA,"Blu","7",180,FALSE,"Bare Soil_Maxwell_10_582_582_Blu_7_180.jpg"
593,13389,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:10:14.419450Z",18750,"Bare Soil_Maxwell_10_582_776.jpg",14.458,"2024-07-17T18:10:14.419467Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Rot","180",NA,FALSE,"Bare Soil_Maxwell_10_582_776_Rot_180_NA.jpg"
594,13390,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:12:01.058703Z",18751,"Bare Soil_Maxwell_10_582_970.jpg",105.762,"2024-07-17T18:12:01.058722Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Rot","90",NA,FALSE,"Bare Soil_Maxwell_10_582_970_Rot_90_NA.jpg"
595,13391,5,"Soil","2024-07-17T18:12:04.214241Z",18752,"Bare Soil_Maxwell_10_776_0.jpg",2.067,"2024-07-17T18:12:04.214260Z","['Soil']","Soil","Val",NA,"Clone",NA,NA,FALSE,"Bare Soil_Maxwell_10_776_0.jpg"
596,13392,5,"Soil","2024-07-17T18:12:06.251547Z",18753,"Bare Soil_Maxwell_10_776_1164.jpg",1.146,"2024-07-17T18:12:06.251564Z","['Soil']","Soil","Train",NA,"Bri","75",NA,FALSE,"Bare Soil_Maxwell_10_776_1164_Bri_75_NA.jpg"
596,13392,5,"Soil","2024-07-17T18:12:06.251547Z",18753,"Bare Soil_Maxwell_10_776_1164.jpg",1.146,"2024-07-17T18:12:06.251564Z","['Soil']","Soil","Train",NA,"Blu","7",90,FALSE,"Bare Soil_Maxwell_10_776_1164_Blu_7_90.jpg"
597,13393,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:12:09.254952Z",18754,"Bare Soil_Maxwell_10_776_1224.jpg",2.204,"2024-07-17T18:12:09.254971Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Blu","3",90,FALSE,"Bare Soil_Maxwell_10_776_1224_Blu_3_90.jpg"
598,13394,5,"Soil","2024-07-17T18:12:11.614500Z",18755,"Bare Soil_Maxwell_10_776_194.jpg",1.09,"2024-07-17T18:12:11.614518Z","['Soil']","Soil","Val",NA,"Clone",NA,NA,FALSE,"Bare Soil_Maxwell_10_776_194.jpg"
598,13394,5,"Soil","2024-07-17T18:12:11.614500Z",18755,"Bare Soil_Maxwell_10_776_194.jpg",1.09,"2024-07-17T18:12:11.614518Z","['Soil']","Soil","Val",NA,"Clone",NA,NA,FALSE,"Bare Soil_Maxwell_10_776_194.jpg"
599,13395,5,"Soil","2024-07-17T18:12:13.736495Z",18756,"Bare Soil_Maxwell_10_776_388.jpg",1.115,"2024-07-17T18:12:13.736513Z","['Soil']","Soil","Train",NA,"Rot","90",NA,FALSE,"Bare Soil_Maxwell_10_776_388_Rot_90_NA.jpg"
599,13395,5,"Soil","2024-07-17T18:12:13.736495Z",18756,"Bare Soil_Maxwell_10_776_388.jpg",1.115,"2024-07-17T18:12:13.736513Z","['Soil']","Soil","Train",NA,"Blu","3",180,FALSE,"Bare Soil_Maxwell_10_776_388_Blu_3_180.jpg"
600,13396,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:12:16.570936Z",18757,"Bare Soil_Maxwell_10_776_582.jpg",1.856,"2024-07-17T18:12:16.570955Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Bri","-50",NA,FALSE,"Bare Soil_Maxwell_10_776_582_Bri_-50_NA.jpg"
600,13396,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:12:16.570936Z",18757,"Bare Soil_Maxwell_10_776_582.jpg",1.856,"2024-07-17T18:12:16.570955Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Noise","0.8",NA,FALSE,"Bare Soil_Maxwell_10_776_582_Noise_0.8_NA.jpg"
601,13397,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:12:19.234908Z",18758,"Bare Soil_Maxwell_10_776_776.jpg",1.828,"2024-07-17T18:12:19.234965Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Noise","0.8",NA,FALSE,"Bare Soil_Maxwell_10_776_776_Noise_0.8_NA.jpg"
601,13397,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:12:19.234908Z",18758,"Bare Soil_Maxwell_10_776_776.jpg",1.828,"2024-07-17T18:12:19.234965Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Bri","-75",NA,FALSE,"Bare Soil_Maxwell_10_776_776_Bri_-75_NA.jpg"
602,13398,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:12:21.670831Z",18759,"Bare Soil_Maxwell_10_776_970.jpg",1.627,"2024-07-17T18:12:21.670848Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Bri","100",NA,FALSE,"Bare Soil_Maxwell_10_776_970_Bri_100_NA.jpg"
602,13398,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:12:21.670831Z",18759,"Bare Soil_Maxwell_10_776_970.jpg",1.627,"2024-07-17T18:12:21.670848Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Flip","v",NA,FALSE,"Bare Soil_Maxwell_10_776_970_Flip_v_NA.jpg"
603,13399,5,"Soil","2024-07-17T18:12:23.818483Z",18760,"Bare Soil_Maxwell_10_970_0.jpg",1.219,"2024-07-17T18:12:23.818501Z","['Soil']","Soil","Train",NA,"Noise","0.7",NA,FALSE,"Bare Soil_Maxwell_10_970_0_Noise_0.7_NA.jpg"
603,13399,5,"Soil","2024-07-17T18:12:23.818483Z",18760,"Bare Soil_Maxwell_10_970_0.jpg",1.219,"2024-07-17T18:12:23.818501Z","['Soil']","Soil","Train",NA,"Blu","7",180,FALSE,"Bare Soil_Maxwell_10_970_0_Blu_7_180.jpg"
604,13400,5,"Soil","2024-07-17T18:12:26.202312Z",18761,"Bare Soil_Maxwell_10_970_1164.jpg",1.448,"2024-07-17T18:12:26.202329Z","['Soil']","Soil","Train",NA,"Blu","5",180,FALSE,"Bare Soil_Maxwell_10_970_1164_Blu_5_180.jpg"
606,13402,5,"Soil","2024-07-17T18:12:32.302193Z",18763,"Bare Soil_Maxwell_10_970_194.jpg",1.252,"2024-07-17T18:12:32.302211Z","['Soil']","Soil","Train",NA,"Blu","7",180,FALSE,"Bare Soil_Maxwell_10_970_194_Blu_7_180.jpg"
607,13403,5,"Soil","2024-07-17T18:12:34.535481Z",18764,"Bare Soil_Maxwell_10_970_388.jpg",1.255,"2024-07-17T18:12:34.535502Z","['Soil']","Soil","Val",NA,"Clone",NA,NA,FALSE,"Bare Soil_Maxwell_10_970_388.jpg"
607,13403,5,"Soil","2024-07-17T18:12:34.535481Z",18764,"Bare Soil_Maxwell_10_970_388.jpg",1.255,"2024-07-17T18:12:34.535502Z","['Soil']","Soil","Val",NA,"Clone",NA,NA,FALSE,"Bare Soil_Maxwell_10_970_388.jpg"
608,13404,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:12:37.165777Z",18765,"Bare Soil_Maxwell_10_970_582.jpg",1.754,"2024-07-17T18:12:37.165832Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Rot","270",NA,FALSE,"Bare Soil_Maxwell_10_970_582_Rot_270_NA.jpg"
608,13404,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:12:37.165777Z",18765,"Bare Soil_Maxwell_10_970_582.jpg",1.754,"2024-07-17T18:12:37.165832Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Bri","50",NA,FALSE,"Bare Soil_Maxwell_10_970_582_Bri_50_NA.jpg"
609,13405,5,"Soil","2024-07-17T18:12:39.271824Z",18766,"Bare Soil_Maxwell_10_970_776.jpg",1.199,"2024-07-17T18:12:39.271845Z","['Soil']","Soil","Train",NA,"Rot","90",NA,FALSE,"Bare Soil_Maxwell_10_970_776_Rot_90_NA.jpg"
609,13405,5,"Soil","2024-07-17T18:12:39.271824Z",18766,"Bare Soil_Maxwell_10_970_776.jpg",1.199,"2024-07-17T18:12:39.271845Z","['Soil']","Soil","Train",NA,"Blu","3",90,FALSE,"Bare Soil_Maxwell_10_970_776_Blu_3_90.jpg"
610,13406,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:12:41.959153Z",18767,"Bare Soil_Maxwell_10_970_970.jpg",1.529,"2024-07-17T18:12:41.959171Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Noise","0.7",NA,FALSE,"Bare Soil_Maxwell_10_970_970_Noise_0.7_NA.jpg"
610,13406,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:12:41.959153Z",18767,"Bare Soil_Maxwell_10_970_970.jpg",1.529,"2024-07-17T18:12:41.959171Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Blu","5",0,FALSE,"Bare Soil_Maxwell_10_970_970_Blu_5_0.jpg"
611,13407,5,"Soil","2024-07-17T18:12:45.268419Z",18768,"Bare Soil_Maxwell_11_0_0.jpg",2.081,"2024-07-17T18:12:45.268437Z","['Soil']","Soil","Train",NA,"Flip","v",NA,FALSE,"Bare Soil_Maxwell_11_0_0_Flip_v_NA.jpg"
612,13408,5,"Soil","2024-07-17T18:12:47.507582Z",18769,"Bare Soil_Maxwell_11_0_1164.jpg",1.301,"2024-07-17T18:12:47.507600Z","['Soil']","Soil","Train",NA,"Blu","3",270,FALSE,"Bare Soil_Maxwell_11_0_1164_Blu_3_270.jpg"
613,7995,9,"Soil","2024-07-17T11:11:41.310636Z",18770,"Bare Soil_Maxwell_11_0_1224.jpg",3.091,"2024-07-17T11:11:41.310660Z","['Soil']","Soil","Train",NA,"Bri","50",NA,FALSE,"Bare Soil_Maxwell_11_0_1224_Bri_50_NA.jpg"
613,7995,9,"Soil","2024-07-17T11:11:41.310636Z",18770,"Bare Soil_Maxwell_11_0_1224.jpg",3.091,"2024-07-17T11:11:41.310660Z","['Soil']","Soil","Train",NA,"Rot","90",NA,FALSE,"Bare Soil_Maxwell_11_0_1224_Rot_90_NA.jpg"
614,13409,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:12:49.888707Z",18771,"Bare Soil_Maxwell_11_0_194.jpg",1.505,"2024-07-17T18:12:49.888725Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Noise","0.8",NA,FALSE,"Bare Soil_Maxwell_11_0_194_Noise_0.8_NA.jpg"
614,13409,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:12:49.888707Z",18771,"Bare Soil_Maxwell_11_0_194.jpg",1.505,"2024-07-17T18:12:49.888725Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Flip","v",NA,FALSE,"Bare Soil_Maxwell_11_0_194_Flip_v_NA.jpg"
615,13410,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:12:52.349687Z",18772,"Bare Soil_Maxwell_11_0_388.jpg",1.417,"2024-07-17T18:12:52.349704Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Flip","h",NA,FALSE,"Bare Soil_Maxwell_11_0_388_Flip_h_NA.jpg"
616,9552,13,"Soil","2024-07-17T12:55:34.269003Z",18773,"Bare Soil_Maxwell_11_0_582.jpg",2.767,"2024-07-17T12:55:34.269021Z","['Soil']","Soil","Train",NA,"Blu","5",270,FALSE,"Bare Soil_Maxwell_11_0_582_Blu_5_270.jpg"
616,9552,13,"Soil","2024-07-17T12:55:34.269003Z",18773,"Bare Soil_Maxwell_11_0_582.jpg",2.767,"2024-07-17T12:55:34.269021Z","['Soil']","Soil","Train",NA,"Bri","-100",NA,FALSE,"Bare Soil_Maxwell_11_0_582_Bri_-100_NA.jpg"
617,13411,5,"Soil","2024-07-17T18:12:54.443664Z",18774,"Bare Soil_Maxwell_11_0_776.jpg",1.14,"2024-07-17T18:12:54.443681Z","['Soil']","Soil","Train",NA,"Noise","0.6",NA,FALSE,"Bare Soil_Maxwell_11_0_776_Noise_0.6_NA.jpg"
618,13412,5,"Soil","2024-07-17T18:12:56.708233Z",18775,"Bare Soil_Maxwell_11_0_970.jpg",1.109,"2024-07-17T18:12:56.708252Z","['Soil']","Soil","Train",NA,"Noise","0.6",NA,FALSE,"Bare Soil_Maxwell_11_0_970_Noise_0.6_NA.jpg"
618,13412,5,"Soil","2024-07-17T18:12:56.708233Z",18775,"Bare Soil_Maxwell_11_0_970.jpg",1.109,"2024-07-17T18:12:56.708252Z","['Soil']","Soil","Train",NA,"Blu","5",90,FALSE,"Bare Soil_Maxwell_11_0_970_Blu_5_90.jpg"
619,13413,5,"Soil","2024-07-17T18:12:58.781747Z",18776,"Bare Soil_Maxwell_11_1164_0.jpg",1.1,"2024-07-17T18:12:58.781765Z","['Soil']","Soil","Train",NA,"Rot","90",NA,FALSE,"Bare Soil_Maxwell_11_1164_0_Rot_90_NA.jpg"
620,13414,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T19:11:32.615238Z",18777,"Bare Soil_Maxwell_11_1164_1164.jpg",3512.598,"2024-07-17T19:11:32.615257Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Bri","100",NA,FALSE,"Bare Soil_Maxwell_11_1164_1164_Bri_100_NA.jpg"
620,13414,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T19:11:32.615238Z",18777,"Bare Soil_Maxwell_11_1164_1164.jpg",3512.598,"2024-07-17T19:11:32.615257Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Blu","5",270,FALSE,"Bare Soil_Maxwell_11_1164_1164_Blu_5_270.jpg"
621,13415,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T19:11:35.540161Z",18778,"Bare Soil_Maxwell_11_1164_1224.jpg",1.87,"2024-07-17T19:11:35.540180Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Bri","100",NA,FALSE,"Bare Soil_Maxwell_11_1164_1224_Bri_100_NA.jpg"
621,13415,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T19:11:35.540161Z",18778,"Bare Soil_Maxwell_11_1164_1224.jpg",1.87,"2024-07-17T19:11:35.540180Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Blu","3",270,FALSE,"Bare Soil_Maxwell_11_1164_1224_Blu_3_270.jpg"
622,13416,5,"Soil","2024-07-17T19:11:38.460943Z",18779,"Bare Soil_Maxwell_11_1164_194.jpg",1.996,"2024-07-17T19:11:38.460961Z","['Soil']","Soil","Train",NA,"Bri","-50",NA,FALSE,"Bare Soil_Maxwell_11_1164_194_Bri_-50_NA.jpg"
623,13417,5,"Soil","2024-07-17T19:11:40.922061Z",18780,"Bare Soil_Maxwell_11_1164_388.jpg",1.39,"2024-07-17T19:11:40.922079Z","['Soil']","Soil","Train",NA,"Blu","5",0,FALSE,"Bare Soil_Maxwell_11_1164_388_Blu_5_0.jpg"
623,13417,5,"Soil","2024-07-17T19:11:40.922061Z",18780,"Bare Soil_Maxwell_11_1164_388.jpg",1.39,"2024-07-17T19:11:40.922079Z","['Soil']","Soil","Train",NA,"Rot","270",NA,FALSE,"Bare Soil_Maxwell_11_1164_388_Rot_270_NA.jpg"
624,13418,5,"Soil","2024-07-17T19:14:41.282262Z",18781,"Bare Soil_Maxwell_11_1164_582.jpg",13.261,"2024-07-18T16:32:22.580052Z","['Soil']","Soil","Train",NA,"Blu","5",0,FALSE,"Bare Soil_Maxwell_11_1164_582_Blu_5_0.jpg"
624,13418,5,"Soil","2024-07-17T19:14:41.282262Z",18781,"Bare Soil_Maxwell_11_1164_582.jpg",13.261,"2024-07-18T16:32:22.580052Z","['Soil']","Soil","Train",NA,"Noise","0.6",NA,FALSE,"Bare Soil_Maxwell_11_1164_582_Noise_0.6_NA.jpg"
625,13419,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T19:14:44.629258Z",18782,"Bare Soil_Maxwell_11_1164_776.jpg",1.845,"2024-07-17T19:14:44.629277Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Blu","3",90,FALSE,"Bare Soil_Maxwell_11_1164_776_Blu_3_90.jpg"
626,13420,5,"Soil","2024-07-17T19:14:47.181690Z",18783,"Bare Soil_Maxwell_11_1164_970.jpg",1.167,"2024-07-17T19:14:47.181708Z","['Soil']","Soil","Train",NA,"Flip","h",NA,FALSE,"Bare Soil_Maxwell_11_1164_970_Flip_h_NA.jpg"
626,13420,5,"Soil","2024-07-17T19:14:47.181690Z",18783,"Bare Soil_Maxwell_11_1164_970.jpg",1.167,"2024-07-17T19:14:47.181708Z","['Soil']","Soil","Train",NA,"Bri","100",NA,FALSE,"Bare Soil_Maxwell_11_1164_970_Bri_100_NA.jpg"
627,13421,5,"Soil","2024-07-17T19:14:50.043687Z",18784,"Bare Soil_Maxwell_11_1358_0.jpg",1.377,"2024-07-17T19:14:50.043705Z","['Soil']","Soil","Val",NA,"Clone",NA,NA,FALSE,"Bare Soil_Maxwell_11_1358_0.jpg"
627,13421,5,"Soil","2024-07-17T19:14:50.043687Z",18784,"Bare Soil_Maxwell_11_1358_0.jpg",1.377,"2024-07-17T19:14:50.043705Z","['Soil']","Soil","Val",NA,"Clone",NA,NA,FALSE,"Bare Soil_Maxwell_11_1358_0.jpg"
630,13783,5,"Soil","2024-07-18T10:45:39.644380Z",18787,"Bare Soil_Maxwell_11_1358_194.jpg",6.178,"2024-07-18T10:45:39.644398Z","['Soil']","Soil","Train",NA,"Bri","-75",NA,FALSE,"Bare Soil_Maxwell_11_1358_194_Bri_-75_NA.jpg"
631,13784,5,"Soil","2024-07-18T10:47:10.226918Z",18788,"Bare Soil_Maxwell_11_1358_388.jpg",89.192,"2024-07-18T10:47:10.226940Z","['Soil']","Soil","Train",NA,"Flip","v",NA,FALSE,"Bare Soil_Maxwell_11_1358_388_Flip_v_NA.jpg"
631,13784,5,"Soil","2024-07-18T10:47:10.226918Z",18788,"Bare Soil_Maxwell_11_1358_388.jpg",89.192,"2024-07-18T10:47:10.226940Z","['Soil']","Soil","Train",NA,"Rot","270",NA,FALSE,"Bare Soil_Maxwell_11_1358_388_Rot_270_NA.jpg"
632,13785,5,"Soil","2024-07-18T10:47:15.469682Z",18789,"Bare Soil_Maxwell_11_1358_582.jpg",3.983,"2024-07-18T10:47:15.469701Z","['Soil']","Soil","Train",NA,"Blu","7",90,FALSE,"Bare Soil_Maxwell_11_1358_582_Blu_7_90.jpg"
632,13785,5,"Soil","2024-07-18T10:47:15.469682Z",18789,"Bare Soil_Maxwell_11_1358_582.jpg",3.983,"2024-07-18T10:47:15.469701Z","['Soil']","Soil","Train",NA,"Noise","0.6",NA,FALSE,"Bare Soil_Maxwell_11_1358_582_Noise_0.6_NA.jpg"
633,7855,12,"Soil","2024-07-17T11:07:00.625471Z",18790,"Bare Soil_Maxwell_11_1358_776.jpg",3.09,"2024-07-17T11:07:00.625496Z","['Soil']","Soil","Train",NA,"Blu","3",270,FALSE,"Bare Soil_Maxwell_11_1358_776_Blu_3_270.jpg"
633,7855,12,"Soil","2024-07-17T11:07:00.625471Z",18790,"Bare Soil_Maxwell_11_1358_776.jpg",3.09,"2024-07-17T11:07:00.625496Z","['Soil']","Soil","Train",NA,"Bri","50",NA,FALSE,"Bare Soil_Maxwell_11_1358_776_Bri_50_NA.jpg"
634,13786,5,"Soil","2024-07-18T10:47:18.899581Z",18791,"Bare Soil_Maxwell_11_1358_970.jpg",2.061,"2024-07-18T10:47:18.899600Z","['Soil']","Soil","Train",NA,"Noise","0.8",NA,FALSE,"Bare Soil_Maxwell_11_1358_970_Noise_0.8_NA.jpg"
635,13787,5,"Soil","2024-07-18T10:47:23.443255Z",18792,"Bare Soil_Maxwell_11_1552_0.jpg",3.328,"2024-07-18T10:47:23.443273Z","['Soil']","Soil","Train",NA,"Flip","h",NA,FALSE,"Bare Soil_Maxwell_11_1552_0_Flip_h_NA.jpg"
635,13787,5,"Soil","2024-07-18T10:47:23.443255Z",18792,"Bare Soil_Maxwell_11_1552_0.jpg",3.328,"2024-07-18T10:47:23.443273Z","['Soil']","Soil","Train",NA,"Rot","180",NA,FALSE,"Bare Soil_Maxwell_11_1552_0_Rot_180_NA.jpg"
638,13790,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-18T10:47:35.784530Z",18795,"Bare Soil_Maxwell_11_1552_194.jpg",2.712,"2024-07-18T10:47:35.784550Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Blu","5",90,FALSE,"Bare Soil_Maxwell_11_1552_194_Blu_5_90.jpg"
639,13791,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-18T10:47:39.999781Z",18796,"Bare Soil_Maxwell_11_1552_388.jpg",3.134,"2024-07-18T10:47:39.999827Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Blu","7",90,FALSE,"Bare Soil_Maxwell_11_1552_388_Blu_7_90.jpg"
639,13791,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-18T10:47:39.999781Z",18796,"Bare Soil_Maxwell_11_1552_388.jpg",3.134,"2024-07-18T10:47:39.999827Z","['Grass', 'Soil']","Grass, Soil","Train",NA,"Noise","0.6",NA,FALSE,"Bare Soil_Maxwell_11_1552_388_Noise_0.6_NA.jpg"
